sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff
1036	2	0.003159186	0.003608661	2.36E-07	8.27E-07	2.51E-05	0	0.000203903	79.3266536	0.292721135	301.8423798	0.000484542
1037	2	0.005343618	0.002381466	2.00E-07	6.20E-07	1.11E-05	0	0.000167039	41.97961444	0.229714668	215.2795043	9.36E-05
1038	2	0.005523619	0.003783956	2.17E-07	8.74E-07	2.39E-05	0	0.000259966	32.86396391	0.28932031	232.1418502	0.00014031
1039	2	0.005642421	0.003039873	1.83E-07	9.74E-07	1.49E-05	0	0.000202241	49.90769296	0.429266279	344.0727697	0.000171991
1040	2	0.005961272	0.002508337	2.35E-07	8.15E-07	2.82E-05	0	0.000170141	32.06046741	0.337129399	276.5612821	0.000147471
1041	2	0.0067413	0.003855439	2.09E-07	6.41E-07	1.73E-05	0	0.000155169	24.50343826	0.351294813	240.3192704	0.000132077
1042	2	0.00406439	0.002453077	1.50E-07	9.57E-07	1.91E-05	0	0.000215684	68.20262326	0.361942833	380.0537328	0.00034693
1043	2	0.004262422	0.003988034	2.48E-07	9.86E-07	2.33E-05	0	0.000245232	60.08104551	0.337286439	292.6976621	0.000418772
1044	2	0.00433617	0.003045546	1.77E-07	8.87E-07	2.56E-05	0	0.000116213	63.85817713	0.66230966	560.8819515	0.000391596
1045	2	0.003886321	0.002407919	2.12E-07	8.90E-07	2.67E-05	0	0.000103779	83.55889292	0.606530207	573.004692	0.000523937
1046	2	0.003808471	0.002938186	1.88E-07	7.36E-07	1.13E-05	0	0.000252267	67.83531675	0.198015555	217.01707	0.000155958
1047	2	0.004610648	0.003348579	2.05E-07	6.21E-07	1.61E-05	0	0.000293089	33.45106414	0.143186184	145.5419895	9.17E-05
1048	2	0.006725901	0.002756053	2.12E-07	8.25E-07	2.66E-05	0	0.00029154	21.63959887	0.210809901	178.1414144	5.53E-05
1049	2	0.003302023	0.003776049	2.06E-07	6.78E-07	1.44E-05	0	0.000241153	68.72621845	0.199204697	210.2724669	0.117940861
1050	2	0.005387046	0.003172592	2.47E-07	8.33E-07	1.20E-05	0	0.000133321	64.1495572	0.478452212	368.748868	0.000736169
1051	2	0.003408375	0.002292494	2.17E-07	8.56E-07	1.74E-05	0	0.000132575	108.8851743	0.406175271	443.519633	0.0005316
1052	2	0.004558075	0.003599953	1.90E-07	9.02E-07	1.59E-05	0	0.000228001	56.98938343	0.340974789	298.5597122	0.000577604
1053	2	0.006540469	0.002419287	1.98E-07	6.45E-07	1.26E-05	0	0.0001128	35.82940936	0.401143985	299.1053292	0.000153788
1054	2	0.00331719	0.003253908	1.91E-07	8.55E-07	2.71E-05	0	0.000252715	64.32575831	0.251811826	273.1157857	0.000307691
1055	2	0.006904641	0.003563074	2.44E-07	8.96E-07	1.51E-05	0	0.00024385	32.51389804	0.311889312	223.2847556	0.000104716
1056	2	0.00577405	0.003546638	2.25E-07	7.27E-07	2.02E-05	0	0.000254613	27.70365262	0.22000251	182.6834742	0.000859203
1057	2	0.005291262	0.003907701	1.67E-07	9.63E-07	2.50E-05	0	0.000157235	44.68441637	0.658836379	479.6477782	0.000279621
1058	2	0.005509641	0.002925656	1.63E-07	8.20E-07	2.94E-05	0	0.000188428	30.05291279	0.373673462	310.517328	0.000124673
1059	2	0.005363856	0.00222194	1.70E-07	6.65E-07	1.07E-05	0	0.000154545	45.47165379	0.282325845	261.1810376	0.000130599
1060	2	0.003920534	0.002717089	1.63E-07	9.99E-07	2.03E-05	0	0.000177569	80.00396119	0.482723147	475.4748291	0.000504018
1061	2	0.003999411	0.002729505	1.90E-07	9.71E-07	1.99E-05	0	0.000221837	71.31892188	0.333051669	340.7506786	0.000603836
1062	2	0.003019234	0.003175458	2.28E-07	8.63E-07	2.06E-05	0	0.000265155	88.89249105	0.219287016	252.9778371	0.000453885
1063	2	0.006849735	0.002627473	2.30E-07	7.14E-07	1.03E-05	0	0.00011883	42.37551553	0.435191423	306.5260825	0.001247328
1064	2	0.004314892	0.002611133	1.52E-07	6.65E-07	1.89E-05	0	0.000253354	37.08434235	0.178334806	195.8849428	0.000327402
1065	2	0.005725024	0.003429073	1.96E-07	9.68E-07	2.98E-05	0	0.00028652	29.9928487	0.303296821	247.5925757	0.005843992
1066	2	0.004846093	0.003809844	1.89E-07	8.41E-07	2.12E-05	0	0.000269168	38.34012635	0.270214225	233.6419498	0.000378061
1067	2	0.00413922	0.003326637	2.10E-07	8.63E-07	1.62E-05	0	0.000166329	73.38107464	0.404496785	365.8365927	0.00036181
1068	2	0.003752789	0.002201367	1.79E-07	7.42E-07	2.07E-05	0	0.000298167	51.44660931	0.143207766	186.7865615	0.0001627
1069	2	0.003112712	0.003419064	2.41E-07	9.46E-07	1.24E-05	0	0.000291055	117.6181557	0.227945078	252.2817396	0.000554805
1070	2	0.004763603	0.00375152	2.36E-07	7.42E-07	2.26E-05	0	0.00027291	35.18125659	0.203653254	184.4156583	0.000963439
1071	2	0.003083967	0.002153641	1.88E-07	6.60E-07	1.07E-05	0	0.00025645	88.34012025	0.134959197	191.7745797	0.000146303
1072	2	0.00430898	0.003634953	1.67E-07	8.70E-07	2.75E-05	0	0.000251431	42.07784412	0.310109346	282.8505319	0.000251107
1073	2	0.003918503	0.002717887	1.86E-07	7.07E-07	1.67E-05	0	0.000117392	70.9435539	0.418427478	404.7339801	0.000305118
1074	2	0.004806239	0.002909328	1.53E-07	8.55E-07	1.12E-05	0	0.000133839	71.53932892	0.563230491	474.4823255	0.000263286
1075	2	0.005738719	0.003109135	1.51E-07	7.15E-07	1.75E-05	0	0.000129299	35.33628898	0.486928198	369.8899925	0.000138091
1076	2	0.003298134	0.002921486	1.87E-07	9.30E-07	2.08E-05	0	0.000263503	81.5782703	0.260019282	294.8030962	0.002320457
1077	2	0.004841523	0.002028068	1.50E-07	6.66E-07	1.73E-05	0	0.000243642	34.85366894	0.169827371	192.5926538	0.0012314
1078	2	0.003637695	0.002557543	2.14E-07	7.15E-07	1.64E-05	0	0.000131083	81.39947117	0.343546305	359.0012272	0.000287979
1079	2	0.004550653	0.003791466	2.39E-07	7.57E-07	2.35E-05	0	0.000150443	48.95322707	0.397378782	327.2350519	0.001096638
1080	2	0.006799951	0.003249364	1.71E-07	6.44E-07	2.13E-05	0	0.000154867	20.8556145	0.349155806	249.3430498	0.000170224
1081	2	0.003284661	0.002316899	1.55E-07	8.72E-07	2.56E-05	0	0.000261473	68.47435555	0.229178522	290.1555296	0.000783269
1082	2	0.004060214	0.003791799	2.11E-07	6.06E-07	1.69E-05	0	0.000206733	44.21168942	0.211688688	202.4954458	0.000210601
1083	2	0.00551105	0.002893475	2.31E-07	6.58E-07	2.95E-05	0	0.000266752	22.55262154	0.162139899	154.2660127	5.72E-05
1084	2	0.004360405	0.003232478	1.80E-07	6.36E-07	2.04E-05	0	0.000265058	33.27442929	0.168582645	172.5769621	0.000132126
1085	2	0.006055706	0.003895279	1.83E-07	7.56E-07	1.30E-05	0	0.000166741	37.2988797	0.412348744	294.7750719	0.000183203
1086	2	0.005214715	0.003100588	1.66E-07	6.47E-07	1.80E-05	0	0.000266277	27.06547663	0.180687647	171.2011236	0.00013101
1087	2	0.003740005	0.003001572	1.63E-07	9.46E-07	2.53E-05	0	0.000212871	65.60141207	0.3811761	385.0802867	0.000460482
1088	2	0.004558277	0.002980275	2.39E-07	9.62E-07	2.00E-05	0	0.000205845	62.69253052	0.34858157	318.7878553	0.001030037
1089	2	0.006638803	0.003157197	2.28E-07	8.65E-07	1.94E-05	0	0.000143954	36.39146883	0.506531233	346.873691	0.000155811
1090	2	0.005410359	0.002368518	1.70E-07	9.45E-07	1.25E-05	0	0.000229116	54.1394106	0.324103708	300.4285689	0.000134052
1091	2	0.004749273	0.00322521	2.24E-07	7.21E-07	1.09E-05	0	0.000267102	49.48270314	0.186699157	180.6594016	0.000100619
1092	2	0.004477233	0.003322679	2.40E-07	7.10E-07	3.00E-05	0	0.000266871	32.95502578	0.184209784	181.0529914	0.000141941
1093	2	0.006165375	0.003313225	2.04E-07	7.55E-07	2.64E-05	0	0.000219067	23.84405255	0.276979473	217.8075951	0.000159107
1094	2	0.006126565	0.003975349	2.29E-07	9.41E-07	1.97E-05	0	0.000274751	33.34022993	0.309398637	230.5601888	0.000129236
1095	2	0.004335388	0.002410634	1.99E-07	6.12E-07	2.66E-05	0	0.000152851	38.08622626	0.245272511	251.5702383	0.000695071
1096	2	0.005709997	0.003587729	2.18E-07	8.60E-07	1.47E-05	0	0.000195481	44.22556057	0.371883615	284.5988005	0.000224711
1097	2	0.006745677	0.002482207	1.71E-07	7.09E-07	2.55E-05	0	0.000166282	21.73690227	0.328132086	254.4229363	5.98E-05
1098	2	0.005412299	0.00236803	1.59E-07	7.24E-07	1.46E-05	0	0.000281837	33.01147598	0.179067471	183.6494802	0.000134162
1099	2	0.006747537	0.002063758	2.09E-07	6.18E-07	1.85E-05	0	0.000204316	22.11865238	0.184825424	166.2221683	7.53E-05
1100	2	0.006361358	0.003250059	1.76E-07	9.62E-07	2.53E-05	0	0.000212533	30.43053951	0.439391168	323.6667113	0.000137474
1101	2	0.006588614	0.002736159	1.84E-07	8.48E-07	1.17E-05	0	0.0001751	40.385081	0.400302699	301.1382935	9.60E-05
1102	2	0.003749524	0.003621053	2.22E-07	8.70E-07	2.83E-05	0	0.000264192	54.13369885	0.250980114	248.1863931	0.00033899
1103	2	0.005194899	0.002031083	1.59E-07	8.06E-07	2.90E-05	0	0.000268612	30.32868632	0.204824947	220.6861795	5.92E-05
1104	2	0.006740049	0.003946826	1.87E-07	7.28E-07	2.57E-05	0	0.000142444	23.41074494	0.487915782	317.7193176	0.000117661
1105	2	0.006836609	0.003860466	1.87E-07	7.38E-07	2.39E-05	0	0.000243321	19.10853686	0.275059219	198.1269788	8.26E-05
1106	2	0.006201374	0.003187341	1.60E-07	8.24E-07	1.09E-05	0	0.000251526	36.08745241	0.293868503	235.8496852	7.62E-05
1107	2	0.00563859	0.003198919	1.73E-07	8.85E-07	2.45E-05	0	0.000168844	36.78437602	0.480652034	370.4134658	0.000246467
1108	2	0.003131003	0.003687232	2.27E-07	8.04E-07	2.41E-05	0	0.000258235	70.84133671	0.22193129	237.4467049	0.00057233
1109	2	0.004322676	0.00382735	2.08E-07	7.15E-07	1.53E-05	0	0.000278036	44.70658375	0.196250092	186.0295804	3.68E-05
1110	2	0.004464405	0.002300031	2.45E-07	8.60E-07	2.96E-05	0	0.000138767	57.35461406	0.401288319	379.5337144	0.000565672
1111	2	0.00631497	0.002987604	2.09E-07	6.18E-07	2.13E-05	0	0.000226709	20.52903684	0.19359721	163.6369182	4.52E-05
1112	2	0.004992399	0.002119247	2.02E-07	6.21E-07	2.69E-05	0	0.000218935	27.83132911	0.163277767	176.9923102	7.06E-05
1113	2	0.005764075	0.003294454	2.12E-07	9.82E-07	1.35E-05	0	0.000194981	53.45850085	0.439356758	336.5373572	0.000232254
1114	2	0.006369614	0.002993927	2.26E-07	6.72E-07	2.38E-05	0	0.000282885	19.91011854	0.169594147	148.3013204	4.65E-05
1115	2	0.00365063	0.002856192	1.54E-07	6.90E-07	2.33E-05	0	0.000274269	43.14299238	0.174328298	201.6716901	0.000363044
1116	2	0.004378913	0.002054503	2.41E-07	7.88E-07	2.82E-05	0	0.000165596	51.50592948	0.276113429	290.2087524	0.000344743
1117	2	0.005764414	0.002034896	2.01E-07	7.33E-07	1.67E-05	0	0.000290669	31.59546418	0.15142647	162.0084631	0.000325925
1118	2	0.006002022	0.002667848	2.13E-07	7.66E-07	2.15E-05	0	0.0002919	26.33315839	0.183027997	169.835417	7.94E-05
1119	2	0.005463393	0.002301156	2.34E-07	8.90E-07	1.22E-05	0	0.00013227	68.85220257	0.460864996	382.9329567	0.000213343
1120	2	0.004188041	0.002847165	2.03E-07	7.10E-07	2.66E-05	0	0.000258557	37.83402508	0.178422893	191.7336004	0.000116542
1121	2	0.004094992	0.003231389	1.60E-07	8.68E-07	1.69E-05	0	0.000233899	59.45437758	0.316356669	306.6982973	0.000120905
1122	2	0.004181209	0.003360856	1.89E-07	7.57E-07	1.41E-05	0	0.000244904	54.32879712	0.230746218	226.3298833	0.00016234
1123	2	0.006277221	0.003852943	2.01E-07	6.77E-07	2.21E-05	0	0.000139636	26.69796343	0.421226499	291.2604189	0.000197329
1124	2	0.00464157	0.00370615	1.93E-07	9.70E-07	1.75E-05	0	0.000239649	56.80622623	0.365842155	312.6739611	0.001469038
1125	2	0.005354502	0.002201732	1.91E-07	9.70E-07	1.11E-05	0	0.00017681	69.32616801	0.405693266	364.3193156	0.002328544
1126	2	0.00396256	0.002455617	1.86E-07	9.70E-07	2.00E-05	0	0.000260648	68.67799824	0.265313895	294.9491393	0.000212908
1127	2	0.004401088	0.002917365	2.45E-07	6.53E-07	1.14E-05	0	0.000241216	53.06866099	0.171049123	178.1025696	0.000372864
1128	2	0.006726811	0.002217802	2.15E-07	6.58E-07	2.39E-05	0	0.000225123	20.24333952	0.186161603	166.0086036	4.15E-05
1129	2	0.003174894	0.003595848	2.49E-07	7.75E-07	1.69E-05	0	0.000109761	119.2329222	0.517292491	488.9353631	0.000873908
1130	2	0.003900812	0.003162026	2.10E-07	7.01E-07	2.31E-05	0	0.000112019	63.15647882	0.451851857	412.5781891	0.00048426
1131	2	0.006762024	0.002185061	1.83E-07	8.60E-07	2.01E-05	0	0.000206185	29.52590677	0.312059661	257.0629664	8.98E-05
1132	2	0.004516495	0.003537815	1.78E-07	8.60E-07	2.84E-05	0	0.000166134	46.12051552	0.46300585	389.999253	0.000413083
1133	2	0.006253757	0.003575271	1.62E-07	6.63E-07	1.83E-05	0	0.000237467	21.43287772	0.239869697	189.2227702	0.00029426
1134	2	0.005630816	0.003359955	1.51E-07	6.51E-07	2.53E-05	0	0.000268383	19.68599791	0.200223707	175.71954	0.001734952
1135	2	0.005987794	0.003889047	2.42E-07	6.89E-07	2.02E-05	0	0.000257548	24.97559305	0.211882438	168.9134584	0.000123187
1136	2	0.005089808	0.003234784	2.06E-07	8.92E-07	1.13E-05	0	0.000198557	61.87736005	0.362204331	305.4222029	0.000215002
1137	2	0.003919696	0.002674782	2.05E-07	8.97E-07	1.82E-05	0	0.000201524	74.07909603	0.312076845	323.5383423	0.000264709
1138	2	0.003515889	0.002429671	1.79E-07	7.80E-07	1.48E-05	0	0.000152653	89.13693714	0.339648907	373.4772158	0.00037463
1139	2	0.00656633	0.00317228	2.44E-07	8.47E-07	1.50E-05	0	0.000120507	45.40118103	0.581321805	388.0413805	0.000295467
1140	2	0.005185456	0.002885291	2.19E-07	9.04E-07	1.80E-05	0	0.000213483	48.71110035	0.317296973	278.9603443	0.000177539
1141	2	0.003822336	0.003887057	2.01E-07	7.10E-07	1.46E-05	0	0.000290586	53.08270059	0.18391052	184.474217	0.002456935
1142	2	0.005757683	0.003415745	2.16E-07	9.12E-07	2.16E-05	0	0.000200646	38.42540432	0.390604627	300.3028306	0.000187681
1143	2	0.006514925	0.002785899	1.74E-07	7.13E-07	2.81E-05	0	0.000240535	18.73808141	0.22809867	190.2732235	4.70E-05
1144	2	0.006412223	0.002757367	2.13E-07	6.13E-07	2.84E-05	0	0.000193949	18.70732326	0.225114003	185.9627403	2.92E-05
1145	2	0.005079613	0.003532624	1.84E-07	8.50E-07	1.65E-05	0	0.000162221	50.84261521	0.465629287	369.2493482	0.00023243
1146	2	0.005584314	0.002867383	1.60E-07	6.94E-07	2.94E-05	0	0.000239779	21.75701232	0.222111586	200.5885198	6.36E-05
1147	2	0.005637801	0.002652195	1.52E-07	8.28E-07	1.07E-05	0	0.000152949	52.57032722	0.460117697	374.628213	0.00012239
1148	2	0.003762634	0.002898599	2.27E-07	8.51E-07	1.63E-05	0	0.000158409	88.11506536	0.374050613	370.5038461	0.00038736
1149	2	0.003312952	0.002343888	2.22E-07	6.36E-07	2.84E-05	0	0.000185935	55.52467436	0.190595931	234.8494937	6.13E-05
1150	2	0.003318891	0.003144288	2.33E-07	7.39E-07	2.56E-05	0	0.000241668	60.59092427	0.196122923	220.4134638	0.000855132
1151	2	0.005363769	0.002753987	1.89E-07	7.71E-07	1.85E-05	0	0.000143785	43.03306875	0.406751323	336.6521412	0.000137623
1152	2	0.004987059	0.002079739	2.06E-07	6.20E-07	2.74E-05	0	0.000272005	26.0176879	0.125561461	146.7706547	7.70E-05
1153	2	0.00399272	0.00269258	1.73E-07	9.02E-07	1.45E-05	0	0.000189689	79.53913584	0.365351182	369.1133703	0.000265897
1154	2	0.004037778	0.002691589	2.40E-07	6.05E-07	1.26E-05	0	0.000177613	60.06836038	0.20349793	216.3386192	0.000179472
1155	2	0.006362484	0.002426533	2.44E-07	9.88E-07	1.75E-05	0	0.000296973	38.05061814	0.236663908	211.4488493	0.000296925
1156	2	0.003488343	0.003521915	2.08E-07	8.48E-07	1.98E-05	0	0.00014409	88.90565723	0.465598195	438.0625643	0.000566721
1157	2	0.003576537	0.003270351	2.30E-07	8.68E-07	1.94E-05	0	0.000288896	69.01867495	0.209275624	225.3603964	0.000392349
1158	2	0.005365923	0.002453496	2.18E-07	7.28E-07	2.50E-05	0	0.000299629	27.82845538	0.151296129	157.9078893	0.000191944
1159	2	0.004078933	0.003863739	2.20E-07	6.38E-07	1.49E-05	0	0.000286932	43.72697075	0.155736948	156.0094835	0.000114523
1160	2	0.004919137	0.003765055	2.28E-07	6.07E-07	2.54E-05	0	0.00023716	26.44374092	0.188701273	169.3204591	0.001001551
1161	2	0.006470668	0.003161019	2.13E-07	6.44E-07	1.43E-05	0	0.000107274	34.99151452	0.468080431	323.504221	0.000130673
1162	2	0.00477818	0.002653162	1.79E-07	7.99E-07	1.36E-05	0	0.000286758	46.45838055	0.196970862	203.9339141	0.000155911
1163	2	0.006760725	0.003182926	1.50E-07	9.61E-07	2.37E-05	0	0.00011477	36.44368762	0.94782564	599.7423864	0.001373819
1164	2	0.006985537	0.002628914	2.31E-07	7.85E-07	2.17E-05	0	0.000195519	25.66655753	0.294389423	224.9539145	0.00195025
1165	2	0.005209815	0.002350633	2.09E-07	6.62E-07	1.89E-05	0	0.000207524	33.7445828	0.198167529	196.5469688	0.000154883
1166	2	0.0048476	0.003668219	2.50E-07	9.89E-07	2.49E-05	0	0.000139991	62.06692557	0.613927757	467.4464237	0.00050805
1167	2	0.003145317	0.002377208	2.08E-07	8.51E-07	1.73E-05	0	0.000227312	96.80767374	0.224808053	281.6506499	0.000327527
1168	2	0.006565174	0.002507036	1.79E-07	6.50E-07	2.06E-05	0	0.000264153	19.24376902	0.171801062	155.4175043	8.03E-05
1169	2	0.004199102	0.003575358	1.94E-07	8.20E-07	2.97E-05	0	0.000237956	41.66975585	0.278240647	259.6315873	0.000284363
1170	2	0.006880547	0.002191932	2.40E-07	6.23E-07	1.25E-05	0	0.000226145	26.422457	0.167247609	150.2948097	7.47E-05
1171	2	0.004480417	0.002639145	2.30E-07	7.21E-07	2.21E-05	0	0.000192394	45.07508688	0.238601221	238.4117548	0.00088667
1172	2	0.004170371	0.003664838	2.07E-07	6.28E-07	1.53E-05	0	0.000134175	55.96172356	0.348081855	307.6249222	0.000210704
1173	2	0.00524123	0.002404181	1.99E-07	8.92E-07	2.91E-05	0	0.000252474	35.12017112	0.251234235	244.1889413	0.000317697
1174	2	0.003320273	0.003876492	2.47E-07	8.43E-07	2.91E-05	0	0.00016613	77.09638957	0.390088403	368.8814362	0.001155276
1175	2	0.006604861	0.002000731	1.98E-07	6.59E-07	1.63E-05	0	0.000134275	30.39766717	0.313502313	253.6502971	8.33E-05
1176	2	0.005371628	0.003315216	1.85E-07	6.21E-07	1.09E-05	0	0.000111172	47.18201667	0.432970084	335.394148	0.000125727
1177	2	0.003286048	0.002031351	2.47E-07	8.94E-07	2.50E-05	0	0.000106663	117.5912613	0.495233009	542.1859484	0.000878101
1178	2	0.003470424	0.002522607	2.39E-07	9.89E-07	2.99E-05	0	0.000169357	88.60189769	0.393913672	421.0697902	0.00074938
1179	2	0.004169209	0.002374495	2.24E-07	8.87E-07	1.38E-05	0	0.000186788	82.28624171	0.305804135	317.2927369	0.001563947
1180	2	0.003182373	0.003310947	2.28E-07	9.45E-07	2.57E-05	0	0.000186698	94.20259508	0.379742326	390.326764	0.000668984
1181	2	0.004391285	0.002110777	2.32E-07	6.42E-07	1.01E-05	0	0.000155008	68.01053749	0.228132084	243.1539345	0.000266046
1182	2	0.006771085	0.003348519	1.89E-07	9.43E-07	2.35E-05	0	0.000221619	27.93779269	0.403956718	287.9031144	0.000197064
1183	2	0.004757703	0.00392257	2.32E-07	6.04E-07	1.28E-05	0	0.000196562	42.14552392	0.228132378	198.3612069	0.000159533
1184	2	0.005322474	0.002585978	1.94E-07	7.59E-07	1.27E-05	0	0.000290552	39.36558386	0.176672946	177.5468916	0.000370292
1185	2	0.004440179	0.003673955	1.54E-07	7.70E-07	1.15E-05	0	0.000162763	62.52525293	0.424103467	362.3138252	0.000291854
1186	2	0.006783931	0.003709007	1.67E-07	8.14E-07	1.59E-05	0	0.000280574	24.47797112	0.279163362	206.5268266	8.33E-05
1187	2	0.00332555	0.00357495	1.67E-07	8.88E-07	1.46E-05	0	0.000141427	111.512165	0.55920676	530.4868662	0.00473468
1188	2	0.003864528	0.003953341	1.88E-07	8.54E-07	1.09E-05	0	0.000146414	98.61173184	0.512880391	442.759355	0.000719996
1189	2	0.006499362	0.002920285	1.50E-07	7.86E-07	2.65E-05	0	0.000274377	19.82103512	0.251438593	207.7812636	7.13E-05
1190	2	0.004204298	0.00247201	2.33E-07	7.75E-07	2.01E-05	0	0.000137095	65.96035936	0.362541295	352.5868885	0.000393793
1191	2	0.003605994	0.003813611	2.49E-07	7.56E-07	2.65E-05	0	0.000290812	50.02966612	0.185180981	190.16769	0.00149407
1192	2	0.006575368	0.003682013	2.18E-07	6.69E-07	1.48E-05	0	0.000186857	27.18368933	0.292029826	211.9941097	7.43E-05
1193	2	0.003100249	0.002537293	2.48E-07	7.25E-07	2.14E-05	0	0.000222333	78.2772264	0.18259122	228.9369599	0.00027412
1194	2	0.006606152	0.00279208	2.19E-07	6.82E-07	1.13E-05	0	0.000224477	30.22335299	0.215849634	178.3067137	0.001017242
1195	2	0.005752078	0.00259357	2.07E-07	7.26E-07	2.62E-05	0	0.0001731	29.0947398	0.297846847	252.9421745	9.28E-05
1196	2	0.00579516	0.003266852	2.46E-07	6.80E-07	2.20E-05	0	0.000116741	35.93698308	0.443607616	325.4715963	0.000155029
1197	2	0.005177659	0.003692298	1.54E-07	7.32E-07	2.42E-05	0	0.000272062	25.96858361	0.236569195	204.8974966	7.37E-05
1198	2	0.005003594	0.003989519	1.93E-07	7.07E-07	1.95E-05	0	0.000132169	42.30303831	0.462710167	353.2767202	0.000482146
1199	2	0.003635591	0.002536684	2.26E-07	8.44E-07	2.93E-05	0	0.000254664	57.90183433	0.205181228	239.6326103	0.000224276
1200	2	0.005291458	0.002900447	1.79E-07	9.01E-07	1.19E-05	0	0.000121357	69.65736356	0.643925895	500.1274331	0.000344401
1201	2	0.005939575	0.002709184	2.08E-07	7.20E-07	2.43E-05	0	0.000172097	28.41100908	0.303619342	249.6328347	9.38E-05
1202	2	0.005873838	0.003990647	1.58E-07	7.87E-07	1.19E-05	0	0.000245034	34.77307634	0.312178175	238.3586766	0.000237049
1203	2	0.006648182	0.002172829	2.02E-07	8.21E-07	2.37E-05	0	0.000159931	29.93374853	0.368020313	289.9275433	0.000142529
1204	2	0.005407511	0.002397008	2.16E-07	8.79E-07	1.92E-05	0	0.000131532	53.59766154	0.485420193	399.943955	0.000296318
1205	2	0.004687143	0.003192109	1.82E-07	9.32E-07	1.25E-05	0	0.000150236	77.07533772	0.542200176	452.6344548	0.000416397
1206	2	0.00675043	0.003310416	2.25E-07	9.24E-07	1.10E-05	0	0.000182942	45.40726767	0.436681378	304.1402045	0.000194097
1207	2	0.005901956	0.002278088	2.13E-07	6.99E-07	2.68E-05	0	0.000267334	23.27154239	0.163169481	161.9287873	5.61E-05
1208	2	0.00481229	0.002789517	2.46E-07	6.03E-07	1.80E-05	0	0.000197554	37.27391345	0.191123271	187.2389728	0.000154164
1209	2	0.005472547	0.00214002	1.64E-07	8.62E-07	1.44E-05	0	0.000123826	57.39793382	0.535703779	449.0380897	0.000220172
1210	2	0.003172548	0.002331116	2.01E-07	9.47E-07	2.53E-05	0	0.00012699	113.3393984	0.517448253	566.9918327	0.000745026
1211	2	0.003259683	0.00334489	1.98E-07	7.98E-07	1.63E-05	0	0.0001647	94.10611551	0.358951249	366.786734	0.000515898
1212	2	0.006636405	0.002900673	2.25E-07	6.74E-07	1.17E-05	0	0.000141406	35.53315624	0.350980177	257.2304116	8.33E-05
1213	2	0.005235663	0.003323401	2.44E-07	6.16E-07	1.33E-05	0	0.000187625	38.83735991	0.229152227	198.8774569	0.000106927
1214	2	0.00430267	0.002179865	2.31E-07	7.60E-07	2.31E-05	0	0.000213369	49.56766868	0.205558364	229.1536628	0.000177758
1215	2	0.003012487	0.003302703	1.82E-07	7.06E-07	1.92E-05	0	0.000224632	72.13874956	0.219363999	249.2124966	0.000330723
1216	2	0.006207414	0.003122328	1.52E-07	9.17E-07	1.55E-05	0	0.000264582	33.81329711	0.335752451	268.1089794	0.000712179
1217	2	0.005754219	0.003207805	1.89E-07	6.26E-07	3.00E-05	0	0.000232209	19.10982557	0.201155496	174.3945127	0.000127345
1218	2	0.003916689	0.002184509	1.74E-07	9.61E-07	1.43E-05	0	0.000195905	90.92075606	0.347706427	382.6862093	0.000271658
1219	2	0.006636913	0.002387565	1.95E-07	8.47E-07	2.19E-05	0	0.000233175	27.27062034	0.272195966	228.12871	9.92E-05
1220	2	0.004070721	0.002847734	2.30E-07	9.73E-07	1.94E-05	0	0.000161261	84.17879566	0.448961116	421.6091524	0.000605445
1221	2	0.004757487	0.00261372	1.78E-07	6.55E-07	1.33E-05	0	0.000198789	42.94602674	0.221733163	220.2806316	8.54E-05
1222	2	0.003346334	0.003853678	1.65E-07	6.64E-07	2.44E-05	0	0.000234979	47.66769616	0.220044429	227.2777048	0.000253202
1223	2	0.004434078	0.002180916	1.51E-07	7.49E-07	2.58E-05	0	0.000189457	40.65679806	0.27344436	289.7481018	0.000114209
1224	2	0.003398499	0.003611662	2.16E-07	7.81E-07	2.07E-05	0	0.000205333	70.9334923	0.278628935	281.4415314	0.000347505
1225	2	0.005518724	0.003293129	1.69E-07	9.21E-07	1.39E-05	0	0.000182259	50.57637801	0.47343396	369.842715	0.000226222
1226	2	0.003942773	0.002544411	1.51E-07	9.71E-07	2.04E-05	0	0.000192825	73.16627573	0.423925233	434.8762528	0.000302392
1227	2	0.005094119	0.002673624	1.83E-07	9.95E-07	1.95E-05	0	0.000249372	49.25389634	0.3239447	299.9692343	0.000290034
1228	2	0.005679835	0.003591184	1.77E-07	7.14E-07	2.43E-05	0	0.000136927	30.59629827	0.457280385	337.7870943	0.000126745
1229	2	0.006334813	0.00233933	2.45E-07	8.89E-07	1.27E-05	0	0.000270618	41.14591544	0.21735278	196.8188604	0.000112876
1230	2	0.006726771	0.003128369	1.90E-07	7.77E-07	2.40E-05	0	0.000152009	26.11421739	0.438585596	307.1502425	9.61E-05
1231	2	0.003114118	0.00389593	2.50E-07	9.12E-07	2.98E-05	0	0.000197511	85.52589832	0.358242678	352.0879782	0.001580764
1232	2	0.003511931	0.002928735	2.24E-07	8.69E-07	2.75E-05	0	0.00025165	63.77304144	0.232838294	257.6152458	0.000301378
1233	2	0.005468701	0.002549634	1.84E-07	9.34E-07	1.77E-05	0	0.000116069	59.30389551	0.674099555	522.9398157	0.000323639
1234	2	0.006462337	0.002870748	1.67E-07	6.02E-07	2.30E-05	0	0.000173938	19.16924816	0.264135812	209.6592543	4.86E-05
