Sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff		400	sample	10975	sec	27.4375
180	1	0.004525956	0.002600037	1.84E-07	9.68E-07	1.91E-05	0.381674328	0.000188499	62.39243131	0.609070115	431.3970805	0.000757227						
181	1	0.006781128	0.002438238	2.38E-07	6.08E-07	1.68E-05	0.337121481	0.000253205	19.4536916	0.251518802	168.6592188	0.000186366						
182	1	0.005475226	0.002906042	1.51E-07	8.40E-07	2.20E-05	0.337088253	0.000229883	31.54334069	0.521572096	333.3190288	0.000568845						
183	1	0.004973197	0.003403548	2.39E-07	6.22E-07	1.20E-05	0.505628356	0.000229957	38.0507939	0.247206383	169.8096515	0.00017224						
184	1	0.006951836	0.00225065	1.86E-07	8.70E-07	1.75E-05	3.17E-01	0.000272692	24.71022911	0.396575795	256.3996135	0.000197705						
185	1	0.0035339	0.003345301	1.70E-07	9.47E-07	2.50E-05	2.00E-01	0.000183876	80.07170292	0.818504402	562.9790303	0.002884544						
186	1	0.003597855	0.002547669	2.37E-07	8.41E-07	1.64E-05	3.74E-01	0.000156859	95.67161007	0.49207898	390.1331763	0.004997624						
187	1	0.006615036	0.003850211	2.01E-07	8.51E-07	2.44E-05	4.30E-01	0.000104783	34.95029454	1.220963315	578.583055	0.000629884						
188	1	0.003186138	0.002845063	1.97E-07	6.09E-07	1.13E-05	4.14E-01	0.000284791	67.35163534	0.172314465	160.4089044	0.000234604						
189	1	0.004467186	0.002727892	1.65E-07	6.60E-07	1.70E-05	5.14E-01	0.000167193	41.28147112	0.358485877	266.0402372	0.000389423						
190	1	0.004946957	0.002929596	1.63E-07	9.55E-07	2.35E-05	4.63E-01	0.000267032	38.5161667	0.440181312	295.3011327	0.000594032						
191	1	6.94E-03	3.96E-03	1.75E-07	8.50E-07	2.46E-05	5.40E-01	0.000199634	21.77562741	0.59854987	302.7555235	0.000199765						
192	1	0.003763673	0.002248288	1.50E-07	6.61E-07	2.07E-05	3.54E-01	0.000202127	46.42835165	0.308409743	269.1503487	0.000550818						
193	1	0.004242386	0.002007111	2.32E-07	8.55E-07	1.90E-05	5.21E-01	0.000148817	67.94635744	0.439942235	359.4204158	0.000496984						
194	1	0.006295884	0.003704381	1.97E-07	9.88E-07	2.68E-05	2.95E-01	0.00011571	41.78186007	1.557163986	755.6643413	0.001420838						
195	1	0.006270284	0.002811657	1.97E-07	9.81E-07	2.93E-05	4.30E-01	0.000253057	26.80770283	0.498048459	301.6721306	0.000723122						
196	1	0.0066637	0.002990865	1.67E-07	7.30E-07	1.59E-05	2.27E-01	0.00021166	24.47032053	0.532235269	307.9590594	0.000307757						
197	1	0.003275911	0.002333569	2.45E-07	9.24E-07	2.42E-05	2.60E-01	0.000294049	79.75689979	0.301949257	270.1665238	0.002755349						
198	1	0.006833915	0.003060918	1.57E-07	7.25E-07	2.79E-05	2.01E-01	0.000266954	15.5391436	0.447768071	258.7572572	0.001288763						
199	1	5.56E-03	3.61E-03	1.75E-07	6.26E-07	1.53E-05	3.93E-01	0.000120544	36.17243645	0.660254397	375.8270099	0.000420289						
200	1	0.004675538	0.002762578	2.39E-07	7.68E-07	1.57E-05	2.88E-01	0.000109636	70.22566945	0.808475128	530.6673371	0.001339434						
201	1	0.003956704	0.002058517	2.20E-07	6.03E-07	2.22E-05	3.00E-01	0.000181618	45.0087995	0.279050465	248.2153193	0.001193154						
202	1	0.005609839	0.002640554	1.60E-07	8.14E-07	1.33E-05	4.67E-01	0.000276688	33.4979234	0.329123349	226.245891	0.00093499						
203	1	0.00639097	0.003525322	2.31E-07	8.53E-07	2.42E-05	3.28E-01	0.000237733	26.55969645	0.510505588	282.7574409	0.000429549						
204	1	5.13E-03	3.75E-03	1.55E-07	8.00E-07	1.87E-05	4.52E-01	0.000280856	31.70016804	0.375508717	232.5528454	0.00102982						
205	1	0.006932145	0.003170401	2.34E-07	7.88E-07	2.09E-05	4.54E-01	0.000135821	29.50733724	0.709326894	373.1196489	0.000569074						
206	1	0.006851835	0.003068028	1.98E-07	9.17E-07	1.19E-05	2.02E-01	0.00027616	32.91963895	0.550552541	309.5421291	0.00061638						
207	1	0.005046116	0.003356927	2.07E-07	7.91E-07	1.64E-05	5.65E-01	0.000220316	39.20290926	0.351297269	232.3052302	0.000279422						
208	1	0.005730071	0.003893467	1.60E-07	8.04E-07	1.22E-05	4.76E-01	0.000209052	38.05604518	0.526821258	297.6137037	0.000496841						
209	1	0.003589668	0.003555122	1.90E-07	9.59E-07	1.61E-05	2.88E-01	0.00011221	126.4453773	1.228666316	781.000366	0.003797057						
210	1	0.003331332	0.003900791	1.52E-07	6.46E-07	1.02E-05	2.05E-01	0.000143245	92.45672761	0.647332198	441.0260708	0.002845918						
211	1	0.005569797	0.003033982	1.75E-07	6.77E-07	1.18E-05	2.03E-01	0.000173688	38.23749758	0.558624673	347.759879	0.0005553						
212	1	0.005410805	0.002957709	1.81E-07	8.98E-07	2.68E-05	4.06E-01	0.000152486	39.80495942	0.775552054	471.4683887	0.000589662						
213	1	0.004787097	0.002682422	2.34E-07	9.93E-07	2.25E-05	2.49E-01	0.000136255	68.5659621	0.973562611	630.7621345	0.002101826						
214	1	0.005319875	0.002657072	1.77E-07	8.20E-07	1.36E-05	2.22E-01	0.000235698	42.07418339	0.478443932	323.4733934	0.000581868						
215	1	0.003136229	0.002573037	1.58E-07	9.60E-07	2.69E-05	2.68E-01	0.00017914	94.47874582	0.68635179	561.6846952	0.002851798						
216	1	0.004721809	0.002832436	2.23E-07	7.63E-07	2.90E-05	5.81E-01	0.000282397	28.13792367	0.222934247	171.8938106	6.85E-04						
217	1	0.004384005	0.002580488	2.39E-07	6.84E-07	1.26E-05	5.62E-01	0.000204103	51.35100348	0.247966826	198.5621696	0.000212911						
218	1	0.004610121	0.002431523	1.58E-07	9.73E-07	2.21E-05	4.66E-01	0.000175498	55.45753823	0.645227305	463.7431171	0.000522324						
219	1	0.006168761	0.002666984	2.19E-07	6.82E-07	2.92E-05	2.67E-01	0.000242366	19.36435959	0.338172878	220.5137286	0.000281928						
220	1	0.004771109	0.003265987	2.43E-07	8.12E-07	2.25E-05	5.69E-01	0.000236164	38.25952665	0.307731031	214.1530968	0.000273307						
221	1	0.003611337	0.002811442	1.81E-07	8.78E-07	2.78E-05	5.22E-01	0.000198134	59.8879235	0.406773535	327.3437625	0.000825037						
222	1	0.004305756	0.003099758	1.89E-07	9.59E-07	2.35E-05	2.44E-01	0.000265679	52.79067033	0.51797819	352.767316	0.001231681						
223	1	0.004116909	0.003535272	1.72E-07	6.14E-07	1.87E-05	3.05E-01	0.000287373	34.5816576	0.254092712	182.4432963	0.000377568						
224	1	0.005278982	0.002719106	1.53E-07	8.00E-07	2.65E-05	2.18E-01	0.000151796	35.21692909	0.817323253	523.9510693	0.000827587						
225	1	0.003985886	0.003321464	1.83E-07	8.64E-07	1.03E-05	3.56E-01	0.000243614	80.03231481	0.426461474	299.3073143	0.002021603						
226	1	3.13E-03	2.81E-03	2.22E-07	9.69E-07	2.97E-05	3.68E-01	0.000296684	77.10411818	0.319091289	272.3905084	0.002473156						
227	1	0.00350849	0.003309241	2.36E-07	7.10E-07	2.68E-05	3.52E-01	0.000114151	74.97208455	0.648250927	451.1209821	0.001633625						
228	1	0.004072678	0.002305842	2.13E-07	7.27E-07	2.92E-05	4.95E-01	0.000199735	41.07635708	0.283944521	236.8478744	0.001204636						
229	1	0.003051023	0.003210706	2.08E-07	9.23E-07	2.31E-05	2.61E-01	0.000275646	90.13663095	0.399555821	315.3738824	0.004269828						
230	1	3.77E-03	3.58E-03	1.56E-07	7.56E-07	1.60E-05	2.42E-01	0.000246836	58.21054352	0.43830002	304.6521169	0.002189218						
231	1	0.006170302	0.003565458	2.03E-07	7.01E-07	1.14E-05	2.10E-01	0.000225161	31.97043208	0.476279861	272.6444936	0.00116874						
232	1	0.00324817	0.002259224	1.95E-07	8.69E-07	2.71E-05	2.20E-01	0.000199689	79.0976032	0.470106383	413.4438861	0.001680082						
233	1	0.004255329	0.003283262	2.29E-07	7.16E-07	2.00E-05	4.38E-01	0.000263687	41.83353293	0.259813615	189.9485042	0.00032975						
234	1	0.005145698	0.002661746	1.91E-07	9.18E-07	1.69E-05	3.47E-01	0.000192521	51.11078727	0.593533598	395.4029629	0.000939583						
235	1	5.72E-03	3.14E-03	2.15E-07	7.96E-07	1.80E-05	2.27E-01	0.000195497	36.48132379	0.586189623	351.2074262	0.000702068						
236	1	0.004644114	0.003938184	2.28E-07	8.92E-07	2.53E-05	2.45E-01	0.000251316	44.61278569	0.532508228	322.0487395	0.012125216						
237	1	0.004584308	0.002984121	1.76E-07	6.15E-07	2.95E-05	2.59E-01	0.000245285	25.30296425	0.29707696	214.0056198	0.000307188						
238	1	0.003591578	0.003409648	1.88E-07	6.31E-07	1.82E-05	2.02E-01	0.000128598	67.27852153	0.628685897	438.1249392	0.001795858						
239	1	0.00619154	0.003422805	2.28E-07	8.50E-07	2.65E-05	3.62E-01	0.000107005	38.71705604	1.123451411	576.2395273	0.001310384						
240	1	0.003998675	0.002961794	2.38E-07	7.12E-07	2.20E-05	2.62E-01	0.000105245	70.99562075	0.776706896	531.7765493	0.001839339						
241	1	0.006335643	0.002389787	2.33E-07	7.35E-07	2.34E-05	4.94E-01	0.000110473	32.5553492	0.655153023	394.4980571	3.28E-04						
242	1	0.004997927	0.0038866	1.79E-07	7.51E-07	1.23E-05	3.73E-01	0.00029297	39.18230652	0.33625245	210.5367955	0.005596962						
243	1	0.003338253	0.003433353	2.01E-07	7.31E-07	2.51E-05	3.01E-01	0.000267201	56.22771487	0.304938234	234.5998429	0.000870474						
244	1	0.0051377	0.00287033	1.66E-07	8.40E-07	2.87E-05	5.60E-01	0.000121552	39.31130386	0.762789118	477.4021372	0.000417265						
245	1	5.20E-03	2.85E-03	1.65E-07	6.99E-07	1.89E-05	3.42E-01	0.000206557	31.60521225	0.407992051	275.0000564	0.000292775						
246	1	0.006092459	0.003763362	2.23E-07	7.63E-07	2.21E-05	2.51E-01	0.000228221	26.65508546	0.509993964	284.2685984	0.00057512						
247	1	0.004984768	0.002620939	2.08E-07	9.77E-07	1.85E-05	5.72E-01	0.000106626	69.49156317	0.918472917	582.3958646	0.00066609						
248	1	0.006699929	0.002716614	1.76E-07	9.15E-07	2.02E-05	4.74E-01	0.000212505	27.88101725	0.547012778	322.3340689	0.000516802						
249	1	0.003369586	0.003745158	2.44E-07	6.39E-07	2.69E-05	2.05E-01	0.000281879	49.10097003	0.276882933	204.1989502	0.001118693						
250	1	0.005094731	0.003300691	1.89E-07	8.60E-07	2.53E-05	4.53E-01	0.000215137	35.94455029	0.477035035	298.5383651	0.002196905						
251	1	0.004112816	0.003679673	1.93E-07	8.53E-07	2.67E-05	3.60E-01	0.000154037	58.81563891	0.72255501	453.2582699	0.00123153						
252	1	0.005217018	0.002887731	1.59E-07	8.98E-07	1.07E-05	2.15E-01	0.000185949	59.65900257	0.782239504	496.0151585	0.003177491						
253	1	0.006903191	0.00304468	2.41E-07	7.53E-07	2.77E-05	5.64E-01	0.000151004	22.48661053	0.520686899	287.121582	0.000361376						
254	1	0.006578242	0.002797034	2.13E-07	8.27E-07	2.79E-05	2.02E-01	0.000142833	28.45334591	0.888637674	495.9215745	0.000892805						
255	1	0.006522326	0.002470243	1.74E-07	8.56E-07	1.61E-05	5.53E-01	0.000265124	25.81995654	0.338141056	221.1533694	0.000664137						
256	1	0.006781492	0.002781591	2.30E-07	6.63E-07	2.25E-05	2.34E-01	0.000239797	18.79882612	0.355348238	217.3219481	0.000276483						
257	1	0.005124718	0.003777133	1.76E-07	6.94E-07	2.68E-05	2.61E-01	0.000199108	28.20238931	0.519390181	311.1902021	0.000621818						
258	1	0.003923073	0.003315908	2.06E-07	7.17E-07	2.24E-05	3.12E-01	0.000243181	46.83034232	0.331973666	239.0080408	0.005855598						
259	1	0.004649093	0.002724411	2.28E-07	6.54E-07	2.80E-05	4.00E-01	0.000157927	35.98495356	0.396574163	283.1583072	0.000591557						
260	1	0.006134362	0.003354124	1.65E-07	8.79E-07	1.26E-05	5.55E-01	0.000289189	31.09817151	0.373910164	222.8462429	0.000192027						
261	1	0.005060018	0.003358817	2.48E-07	6.50E-07	2.50E-05	5.13E-01	0.00026541	25.43467013	0.228824382	158.2202429	0.000490815						
262	1	3.76E-03	2.86E-03	1.51E-07	7.30E-07	1.27E-05	4.29E-01	0.000190103	67.17425096	0.390256344	304.3510238	5.68E-04						
263	1	0.006168093	0.002839473	2.03E-07	9.70E-07	2.80E-05	5.60E-01	0.000208967	29.07844261	0.518915922	312.1045473	0.00041759						
264	1	0.003207307	0.003617205	1.83E-07	6.91E-07	2.64E-05	2.66E-01	0.000169647	65.29519589	0.495722697	360.4402713	0.001680804						
265	1	0.003112534	0.00391074	2.18E-07	9.44E-07	2.88E-05	2.29E-01	0.000236039	87.54774657	0.55832537	388.7141458	0.00329574						
266	1	0.006069595	0.002169904	2.23E-07	7.79E-07	2.30E-05	4.13E-01	0.0001339	34.5920239	0.589927463	383.0600428	0.000326165						
267	1	0.005535203	0.002028192	1.97E-07	9.55E-07	1.23E-05	4.64E-01	0.000188508	55.64199682	0.500523418	360.1660995	0.000359767						
268	1	0.004179092	0.003900737	2.19E-07	6.83E-07	2.11E-05	4.23E-01	0.000275856	38.62275866	0.260977997	181.258011	0.000580799						
269	1	0.006009336	0.003789802	2.34E-07	6.52E-07	1.38E-05	2.12E-01	0.000130728	38.11535518	0.764798169	408.1440235	0.001012672						
270	1	0.00303634	0.003192903	2.11E-07	9.68E-07	2.47E-05	3.03E-01	0.000160229	117.6525339	0.713923753	534.9994782	3.17E-03						
271	1	0.005931417	0.002233522	2.25E-07	9.24E-07	2.49E-05	4.34E-01	0.000167429	37.59984633	0.582335547	381.7342018	0.00037861						
272	1	0.004875808	0.00217453	2.33E-07	8.74E-07	1.53E-05	2.74E-01	0.000293897	47.8939756	0.3024264	240.4730645	5.57E-04						
273	1	0.004199764	0.00282237	1.74E-07	6.78E-07	2.41E-05	4.09E-01	0.00013611	46.17689156	0.51071992	368.0859624	0.000586889						
274	1	0.004184687	0.002925564	2.43E-07	6.86E-07	1.00E-05	4.72E-01	0.000281321	56.01737514	0.202117417	161.4380001	0.000274427						
275	1	5.06E-03	3.04E-03	1.60E-07	9.99E-07	1.72E-05	3.57E-01	0.000225049	51.39373339	0.663030391	419.7796535	0.000905187						
276	1	0.00303065	0.00309057	2.01E-07	6.99E-07	1.09E-05	2.19E-01	0.000268346	95.20671713	0.286095127	237.5713765	0.000856522						
277	1	0.004265282	0.003566839	2.47E-07	8.35E-07	2.56E-05	4.60E-01	0.000245539	46.3408462	0.342877652	235.0406037	0.000509152						
278	1	0.00565846	0.00387756	2.04E-07	7.59E-07	2.34E-05	2.53E-01	0.000188107	30.77092161	0.630834955	351.1935653	0.000881962						
279	1	0.004756815	0.003095285	1.90E-07	7.59E-07	2.50E-05	3.96E-01	0.00020447	36.17428067	0.419081027	281.1011538	0.002295227						
280	1	0.003354716	0.002501703	1.95E-07	8.55E-07	2.42E-05	2.37E-01	0.000298524	65.26565426	0.314853873	270.5779144	0.000426448						
281	1	0.00681416	0.002325591	2.47E-07	8.39E-07	1.48E-05	3.20E-01	0.000114059	44.39191705	0.876512975	499.6518531	0.00061825						
282	1	0.006254179	0.00215342	1.85E-07	6.53E-07	1.32E-05	4.81E-01	0.000112429	35.68371813	0.548120191	354.7488868	0.005396042						
283	1	0.003345927	0.003233574	1.67E-07	8.61E-07	2.00E-05	2.00E-01	0.000156902	92.56967045	0.804366594	575.0602676	0.002876629						
284	1	5.56E-03	2.01E-03	1.61E-07	6.43E-07	1.73E-05	3.38E-01	0.000147922	31.67639229	0.446759608	326.5286373	0.00022916						
285	1	0.003998479	0.002774129	1.92E-07	8.56E-07	2.58E-05	5.38E-01	0.000153999	58.60487025	0.513203533	382.0118986	0.000665128						
286	1	0.005961874	0.003652204	1.68E-07	6.26E-07	2.22E-05	2.45E-01	0.000240311	19.44405446	0.393511145	232.195422	0.005693092						
287	1	0.003383295	0.003195668	2.31E-07	9.26E-07	1.18E-05	3.81E-01	0.000246256	111.4513279	0.379299538	293.7751375	1.38E-03						
288	1	0.003282751	0.002482556	2.23E-07	6.16E-07	1.85E-05	2.84E-01	0.000208043	64.25226716	0.25897542	230.7610269	0.000650786						
289	1	3.47E-03	3.29E-03	1.61E-07	9.93E-07	1.50E-05	3.96E-01	0.000221271	99.52167683	0.570067243	419.7684638	0.072801376						
290	1	0.006042913	0.003830216	2.40E-07	6.86E-07	2.09E-05	2.78E-01	0.000256942	23.85623563	0.372957512	214.9535356	0.000342779						
291	1	5.99E-03	2.95E-03	2.08E-07	7.04E-07	1.17E-05	5.67E-01	0.000159627	36.6043544	0.420084536	259.2116405	0.000324743						
292	1	0.004882073	0.002538935	2.26E-07	9.09E-07	1.04E-05	5.19E-01	0.000275997	57.26762359	0.288881879	215.3297963	0.000270609						
293	1	0.004296661	0.003338089	1.80E-07	9.72E-07	1.56E-05	4.98E-01	0.000133776	84.4763875	0.870252535	552.3237113	9.85E-04						
294	1	0.004908537	0.003306889	2.47E-07	7.25E-07	1.15E-05	3.46E-01	0.000258283	47.35007576	0.310210086	207.3138417	0.00081492						
295	1	5.34E-03	2.37E-03	1.58E-07	6.61E-07	2.65E-05	3.54E-01	0.000160191	26.82765816	0.460952929	324.6660445	0.000277485						
296	1	0.005602996	0.003634741	2.27E-07	7.50E-07	1.38E-05	2.01E-01	0.0002293	37.75062413	0.488858062	287.5581849	0.001212372						
297	1	0.004131552	0.003277201	2.09E-07	7.30E-07	2.98E-05	4.94E-01	0.000124647	49.80989404	0.571926394	384.5324707	0.000744854						
298	1	0.003626468	0.002869295	2.33E-07	7.44E-07	1.15E-05	3.10E-01	0.000211385	85.59203431	0.344586605	268.9963907	0.001114805						
299	1	0.003528219	0.00339931	1.99E-07	6.73E-07	1.20E-05	2.54E-01	0.000140317	89.75886483	0.567582086	401.3633736	0.028771846						
300	1	0.004295157	0.00390109	2.03E-07	6.99E-07	1.87E-05	4.19E-01	0.000233818	42.44003879	0.328844937	218.8481428	0.000819339						
301	1	0.005436218	0.00372627	1.88E-07	9.00E-07	1.31E-05	0.335882785	0.000111625	66.94009473	1.262541005	668.0429761	0.001270418						
302	1	0.006268706	0.002755095	2.47E-07	8.42E-07	1.68E-05	0.559369878	0.000285597	27.96972927	0.276586558	180.5274311	0.000295813						
303	1	0.006402826	0.002513584	1.79E-07	9.12E-07	2.40E-05	0.587067099	0.000198502	26.90831933	0.494862099	307.9200412	0.00020373						
304	1	0.004904646	0.003989811	1.99E-07	8.01E-07	2.54E-05	0.381303704	0.000177617	39.78692215	0.607113972	352.41267	0.000916697						
305	1	0.003531416	0.003517013	2.07E-07	8.59E-07	2.60E-05	0.316807954	0.00014409	81.2650879	0.739948218	499.1089755	0.002073411						
306	1	0.005903479	0.002678892	1.77E-07	6.68E-07	2.33E-05	0.531643767	0.00020717	21.29941742	0.314172305	210.3125992	0.000115924						
307	1	0.004069448	0.002352312	1.93E-07	7.90E-07	2.57E-05	0.220542293	0.00012613	61.98198019	0.742375744	562.092338	0.001518152						
308	1	0.005510026	0.002058175	1.64E-07	8.78E-07	2.03E-05	0.523393404	0.000208516	34.85078463	0.416228689	306.375699	0.000322652						
309	1	0.006174744	0.003003734	1.78E-07	6.48E-07	2.77E-05	0.577010525	0.000294058	14.37145337	0.212191783	141.3762549	0.000109656						
310	1	0.005552513	0.00218118	1.57E-07	6.73E-07	1.06E-05	0.257663524	0.000244987	33.19179435	0.310938396	233.5722155	0.000335936						
311	1	0.005543707	0.003579695	2.07E-07	7.51E-07	2.64E-05	0.327749239	0.000160976	31.82140567	0.640543498	365.9603053	0.000761645						
312	1	0.00613992	0.003007473	1.76E-07	8.93E-07	1.33E-05	0.288889385	0.000284215	34.34971151	0.466269825	282.1956731	0.000777857						
313	1	0.003334435	0.002147403	2.27E-07	9.27E-07	2.48E-05	0.386569985	0.00025165	77.73237954	0.304619879	280.5493182	0.001391231						
314	1	0.006147986	0.002845136	2.44E-07	6.01E-07	2.96E-05	0.338588222	0.000214039	18.51648673	0.312553443	200.7957427	0.000461119						
315	1	0.005230012	0.002599569	1.66E-07	8.66E-07	2.37E-05	0.339449775	0.000258482	32.88895174	0.423888969	293.8822069	0.000463286						
316	1	0.004000299	0.002690007	1.83E-07	9.71E-07	2.51E-05	0.44247195	0.000157648	70.90431699	0.680223858	492.7458787	0.000928675						
317	1	0.006064117	0.003692305	2.40E-07	8.38E-07	1.14E-05	0.547763397	0.000143609	49.59190701	0.654654735	350.0489759	0.000588429						
318	1	0.004656871	0.003322418	2.28E-07	6.99E-07	2.11E-05	0.202765106	0.000145917	46.96269043	0.650884341	411.2977506	0.001724757						
319	1	0.006066558	0.002043666	1.89E-07	7.01E-07	1.41E-05	0.565896832	0.000232456	26.3766285	0.243903995	183.5331403	0.003440758						
320	1	0.00302761	0.003492846	2.30E-07	9.63E-07	2.95E-05	0.226937675	0.000123973	124.5004498	1.051614663	718.5013439	0.006778843						
321	1	0.004750139	0.00264168	1.63E-07	6.54E-07	2.61E-05	0.577702788	0.000204953	26.09844563	0.27173351	207.105106	0.000237742						
322	1	0.00695336	0.002819788	1.87E-07	6.91E-07	1.89E-05	0.383638558	0.000153244	23.64675373	0.562400161	319.5049268	0.000238098						
323	1	0.004731621	0.002519247	1.63E-07	7.68E-07	2.01E-05	0.47387552	0.000164865	42.77796998	0.474848462	342.7211099	0.000350141						
324	1	0.004772374	0.002871326	2.29E-07	9.26E-07	2.50E-05	0.400506981	0.000257851	43.18243589	0.389731361	269.0522844	0.000500379						
325	1	0.005220728	0.003261499	1.60E-07	6.98E-07	2.23E-05	0.506787041	0.000160992	30.67622767	0.484816832	303.64557	0.000455475						
326	1	0.004068916	0.002079013	1.80E-07	8.23E-07	2.94E-05	0.487152559	0.000237825	41.64993525	0.287387367	251.0551317	0.000261786						
327	1	0.005236116	0.003066708	2.38E-07	7.57E-07	1.92E-05	0.502909265	0.000141649	43.86559039	0.530413408	331.4892284	0.000514619						
328	1	0.005186768	0.002714776	2.20E-07	6.44E-07	1.01E-05	0.463670427	0.00021946	40.57373575	0.263535517	189.6927213	0.000806868						
329	1	0.005320026	0.003819903	2.14E-07	8.10E-07	1.52E-05	0.492780052	0.000110234	56.84346164	0.882467406	476.6228066	0.000655105						
330	1	0.003657166	0.002560794	1.76E-07	8.19E-07	2.08E-05	0.515016212	0.000257623	54.54459031	0.27108707	235.5304158	0.014369247						
331	1	0.006877711	0.002360936	2.43E-07	6.18E-07	1.48E-05	0.468637414	0.000101771	31.83718903	0.591156063	346.1169543	0.00020551						
332	1	0.006619253	0.003144833	1.66E-07	8.01E-07	2.14E-05	0.329678585	0.000137654	29.35037686	0.905978342	486.196768	0.000460369						
333	1	0.005864149	0.003105857	1.64E-07	7.52E-07	1.79E-05	0.207760601	0.000215348	28.9023906	0.5521835	333.0097533	0.000606318						
334	1	0.00531032	0.003864392	1.61E-07	8.93E-07	2.94E-05	0.487866245	0.000221777	30.56914011	0.563557919	325.132019	0.000585125						
335	1	0.004211009	0.002918045	1.55E-07	7.54E-07	1.72E-05	0.526685094	0.000157517	53.07552188	0.475890575	345.8727314	0.00047527						
336	1	0.004802112	0.003613265	2.29E-07	7.13E-07	1.14E-05	0.455009056	0.000110986	68.75383877	0.693854314	410.5058035	0.000891202						
337	1	0.004697142	0.003811063	1.92E-07	6.62E-07	2.08E-05	0.464382026	0.000287418	28.64858056	0.24885655	168.3779405	0.001920044						
338	1	0.00457863	0.002517981	2.35E-07	9.78E-07	1.75E-05	0.272632707	0.000113456	89.4108163	1.063471337	709.3059698	0.002183933						
339	1	0.00530299	0.00237177	1.79E-07	7.85E-07	1.69E-05	0.383965832	0.000163633	42.53326122	0.525157793	364.1827783	0.000417739						
340	1	0.00394358	0.002055504	2.16E-07	6.64E-07	2.61E-05	0.330956752	0.000181716	45.9208946	0.306075832	269.4302285	0.000466359						
341	1	0.005984059	0.003492704	1.67E-07	6.47E-07	1.35E-05	0.536756102	0.000225482	24.64170097	0.310303637	189.6978825	0.000107591						
342	1	0.005040331	0.002331527	2.21E-07	9.63E-07	1.44E-05	0.284734377	0.000274192	53.52367891	0.399356288	294.7506015	0.000714645						
