sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff
622	3	0.005107187	0.002538597	2.27E-07	9.82E-07	1.24E-05	0.368816046	0.000104978	62.50012994	0.269091284	524.6045732	1.01E-03
623	3	0.003257536	0.002251205	1.59E-07	6.93E-07	1.42E-05	0.357810821	0.000221962	48.19083414	0.079242427	200.0561486	0.000361094
624	3	0.005906794	0.003922596	2.25E-07	6.31E-07	2.74E-05	0.518802851	0.000172554	15.11529447	0.10669462	170.4179143	0.000109634
625	3	0.006145549	0.002662709	2.45E-07	9.31E-07	2.26E-05	0.44680181	0.000159125	26.97159391	0.152306983	306.1095308	0.000298766
626	3	0.006954014	0.002688018	1.74E-07	6.00E-07	2.82E-05	0.514491719	0.000225508	8.790994328	0.061286805	140.4614279	5.36E-05
627	3	0.005994865	0.003233795	1.68E-07	9.37E-07	2.43E-05	0.445122829	0.00023036	20.57165842	0.144874028	254.4009622	0.000256179
628	3	0.006495145	0.003585355	2.22E-07	7.64E-07	3.00E-05	0.341266101	0.000224762	14.29617131	0.116165487	193.8741539	0.000210348
629	3	0.003730893	0.002641809	1.76E-07	9.76E-07	2.79E-05	0.58098879	0.00029761	34.75761276	0.090878219	192.1845049	0.00047133
630	3	0.006496828	0.002324487	1.65E-07	8.60E-07	2.58E-05	0.297807776	0.00011446	22.59770875	0.237097674	514.7193427	0.000417485
631	3	0.003042829	0.002465083	1.75E-07	9.65E-07	1.74E-05	0.460332927	0.000107607	102.4869966	0.257354646	533.6446966	2.02E-03
632	3	0.006265467	0.002167501	1.51E-07	7.46E-07	1.83E-05	0.385350406	0.000183204	18.39790516	0.104040039	261.8983625	0.000122494
633	3	0.004864026	0.003096317	2.03E-07	8.03E-07	2.56E-05	0.420200752	0.000157993	28.8714091	0.151100273	275.6604955	0.000461196
634	3	0.005298661	0.002407783	2.06E-07	6.86E-07	2.10E-05	0.544179006	0.000113954	26.13167304	0.125204717	284.0948616	0.000251475
635	3	0.003833531	0.002477264	1.88E-07	7.15E-07	2.50E-05	0.24294787	0.000163788	35.79691227	0.126835927	285.0433394	0.001051493
636	3	0.006224543	0.002504117	2.00E-07	6.16E-07	2.25E-05	0.32330954	0.000177488	14.86158369	0.087143268	201.5319672	7.79E-05
637	3	0.0043282	0.003863186	1.97E-07	6.00E-07	2.45E-05	0.209169454	0.000179897	23.77785449	0.129803066	206.681126	0.0007895
638	3	0.00555097	0.002878704	2.09E-07	8.47E-07	1.91E-05	0.487877669	0.000109817	34.42538846	0.210721135	386.125876	4.81E-04
639	3	0.005960371	0.002809598	1.55E-07	9.79E-07	2.75E-05	0.379454637	0.00026553	19.26320068	0.135984523	265.0323907	0.000242132
640	3	0.006537899	0.003707437	2.15E-07	8.03E-07	1.15E-05	0.292436462	0.000172481	27.17228885	0.173508036	269.979675	0.000410753
641	3	0.006440722	0.00326878	2.23E-07	6.63E-07	2.90E-05	0.44455467	0.000180085	13.65100573	0.100678427	185.5128049	0.000137099
642	3	0.006193957	0.00337274	1.50E-07	8.01E-07	2.97E-05	0.21637173	0.000101401	21.35764522	0.361557689	561.7029197	0.001065378
643	3	0.003413692	0.003206813	1.55E-07	7.69E-07	1.71E-05	0.34519109	0.000239534	44.64051543	0.115445272	212.7913058	0.000665124
644	3	0.00429822	0.003354951	2.08E-07	6.96E-07	1.75E-05	0.303456834	0.000140947	38.5784668	0.162379652	278.9558941	8.11E-04
645	3	0.006389258	0.002854082	2.16E-07	8.13E-07	2.87E-05	0.344364733	0.000166684	18.37422091	0.14498736	281.2098838	2.60E-04
646	3	0.005985974	0.003727859	1.52E-07	9.40E-07	2.62E-05	0.37351323	0.000208557	20.82738638	0.201304383	307.8775871	0.000354107
647	3	0.005409748	0.00267021	2.28E-07	6.39E-07	1.90E-05	0.450333293	0.00025239	18.015034	0.058744629	134.3833111	0.00012086
648	3	0.003005966	0.002034345	1.96E-07	6.89E-07	1.74E-05	0.224275819	0.000188246	56.91626791	0.091138648	246.3197223	0.001543918
649	3	0.004456169	0.002753738	1.80E-07	9.67E-07	1.95E-05	0.318815056	0.000136078	50.14858739	0.248937929	473.1129045	0.001213495
650	3	0.006317198	0.003236248	2.16E-07	8.46E-07	1.52E-05	0.202147251	0.0002745	21.33945998	0.115210428	205.6968288	3.21E-04
651	3	0.004461021	0.003183944	2.42E-07	7.83E-07	1.85E-05	0.505694523	0.000230992	32.18770834	0.087876845	166.4177893	0.000346524
652	3	0.004518574	0.002908138	2.14E-07	8.94E-07	2.27E-05	0.213794808	0.000256589	32.34462466	0.123305048	237.5807468	0.00093724
653	3	0.003403449	0.002083482	1.66E-07	9.34E-07	2.12E-05	0.575519604	0.000134404	63.03593533	0.158344598	393.3438674	0.000876755
654	3	0.005168637	0.003660516	1.82E-07	6.93E-07	2.40E-05	0.314458517	0.000203957	19.8385881	0.122993328	203.6497802	3.14E-04
655	3	0.003110692	0.002305606	2.28E-07	8.08E-07	1.83E-05	0.45257107	0.00012171	78.8807531	0.147558771	340.6443081	0.001214325
656	3	0.003506934	0.003161287	1.68E-07	7.98E-07	1.67E-05	0.242066208	0.00014137	59.45995517	0.217496568	383.7273275	0.002483776
657	3	0.00361453	0.003746659	2.22E-07	6.01E-07	2.62E-05	0.55437462	0.000149124	32.27890772	0.109402446	181.6297138	5.31E-04
658	3	0.006357123	0.002711135	1.82E-07	6.62E-07	1.78E-05	0.528470325	0.000161088	16.87917427	0.095431944	205.8857256	0.0001147
659	3	0.004119529	0.003702908	1.70E-07	7.42E-07	1.69E-05	0.382500318	0.000217126	34.215669	0.122936542	201.8030314	0.000356056
660	3	0.003153795	0.002760031	2.05E-07	6.27E-07	1.43E-05	0.452151748	0.00025438	44.47544164	0.059616674	134.0034582	0.000359059
661	3	0.006234885	0.00204298	1.51E-07	7.60E-07	1.42E-05	0.529088758	0.000217583	18.83258233	0.076816049	206.6091939	7.10E-05
662	3	0.005996304	0.00385829	2.02E-07	8.15E-07	2.33E-05	0.272529972	0.000274252	17.56151551	0.120378643	188.0048904	3.54E-04
663	3	0.005796426	0.00237782	1.70E-07	9.08E-07	2.06E-05	0.58214442	0.000100943	31.89173183	0.227319631	481.7992283	0.000407221
664	3	0.006509116	0.003744618	1.99E-07	8.12E-07	1.06E-05	0.503340805	0.000250031	22.55565787	0.103351451	169.3738478	0.000164856
665	3	0.005334251	0.002740234	1.99E-07	8.11E-07	1.90E-05	0.461097493	0.00012848	32.04375907	0.167702322	331.4802955	0.000387
666	3	0.005698681	0.003499526	1.81E-07	9.22E-07	1.60E-05	0.308193993	0.000154817	33.75355478	0.243566978	382.9940603	0.000714658
667	3	0.006053964	0.00263715	1.86E-07	8.70E-07	1.07E-05	0.368620049	0.000130005	38.26070891	0.199368573	398.7003909	0.000389361
668	3	0.003851577	0.003520144	2.14E-07	9.36E-07	1.42E-05	0.492847901	0.00018767	60.64858793	0.15911052	260.1769116	9.60E-04
669	3	0.003419007	0.002889129	1.99E-07	8.78E-07	2.86E-05	0.221072488	0.00013103	57.53757493	0.244998176	451.7247072	0.004466976
670	3	0.005434706	0.002485882	2.06E-07	8.71E-07	1.93E-05	0.523339736	0.000231681	24.8612207	0.089491736	201.7141632	0.000217103
671	3	0.006425757	0.003421756	1.76E-07	7.18E-07	1.37E-05	0.511318977	0.000219875	17.88338183	0.095809163	171.7859603	0.000127571
672	3	0.003383065	0.002819953	2.13E-07	9.06E-07	2.03E-05	0.376255849	0.000109358	79.51660123	0.251539798	465.2653101	0.002123277
673	3	0.006125076	0.003982292	2.35E-07	6.24E-07	2.53E-05	0.501873163	0.000244981	12.68601003	0.074867089	124.3409298	0.000129128
674	3	0.003805726	0.002647677	2.10E-07	9.91E-07	1.90E-05	0.588662455	0.000199261	52.42452324	0.12285222	256.10025	0.000751572
675	3	0.006052018	0.003959531	1.70E-07	6.13E-07	1.32E-05	0.510912945	0.000243941	15.55969354	0.079190613	131.885765	0.000100994
676	3	0.005579831	0.002676129	2.15E-07	6.18E-07	2.73E-05	0.578787734	0.000120592	18.28542224	0.107045173	228.9203216	0.000190134
677	3	0.004517991	0.002269042	1.81E-07	9.59E-07	2.56E-05	0.269576331	0.000138608	42.20368712	0.219643245	492.5161478	0.001247698
678	3	0.006573265	0.003541529	2.29E-07	6.85E-07	1.39E-05	0.244514775	0.000229348	18.2875278	0.104829259	179.9088132	2.81E-04
679	3	0.00502365	0.003369843	1.66E-07	7.49E-07	2.62E-05	0.264275815	0.000281864	18.37236731	0.102443232	181.6877529	3.10E-04
680	3	0.005951792	0.003111391	1.69E-07	8.76E-07	1.60E-05	0.294313401	0.000226454	24.35542524	0.145613111	264.5122141	3.29E-04
681	3	0.004957372	0.003516528	2.12E-07	6.99E-07	2.31E-05	0.247681264	0.000166157	25.28190429	0.150507417	250.6837098	0.000744841
682	3	0.005627425	0.00389464	2.34E-07	6.59E-07	2.37E-05	0.404195673	0.000232843	16.73474077	0.090355643	147.7909448	0.000207457
683	3	0.004738888	0.002767177	2.34E-07	7.00E-07	1.58E-05	0.450665476	0.000212194	29.39893449	0.078587813	168.9160918	0.000238837
684	3	0.004798878	0.003728851	2.45E-07	9.27E-07	2.44E-05	0.233181691	0.000124408	43.14643551	0.308748833	442.1973977	0.002787307
685	3	0.006356493	0.002701102	2.41E-07	8.31E-07	1.10E-05	0.258673826	0.000143131	34.24070258	0.172870554	342.5515841	0.000571083
686	3	0.004665205	0.003755117	1.59E-07	9.72E-07	2.87E-05	0.214271548	0.000153072	35.67559668	0.334956399	486.2691748	0.002456925
687	3	0.004865869	0.00316876	2.23E-07	7.33E-07	1.13E-05	0.531585033	0.000278327	29.31362691	0.067177712	132.2949743	0.000197248
688	3	0.004491798	0.003530926	1.94E-07	8.07E-07	2.12E-05	0.251322116	0.000149101	37.15153002	0.213267951	340.3927937	0.001351081
689	3	0.005441933	0.003227135	1.73E-07	9.43E-07	1.23E-05	0.355563644	0.000276503	31.83127967	0.127794562	225.9616587	0.000317097
690	3	0.00419929	0.003505828	1.77E-07	8.10E-07	1.46E-05	0.531112421	0.000111277	52.79411617	0.229982336	363.4438777	0.000823816
691	3	0.003463256	0.003083846	2.12E-07	6.00E-07	1.33E-05	0.501200582	0.000101903	58.57148859	0.143090454	266.1487707	6.62E-04
692	3	0.005814839	0.002712682	2.17E-07	6.36E-07	2.65E-05	0.240635275	0.000184644	15.95172318	0.098741629	211.0177415	0.000278999
693	3	0.003390357	0.002212715	2.12E-07	6.80E-07	1.85E-05	0.331566589	0.000261804	39.78468691	0.061070925	157.9947769	3.45E-04
694	3	0.004093399	0.003637658	1.71E-07	8.62E-07	2.15E-05	0.325870994	0.000212743	37.65729142	0.165877188	265.3412558	0.000811399
695	3	0.003582655	0.002260434	2.34E-07	7.90E-07	1.46E-05	0.472969745	0.000256208	48.69863753	0.06510049	163.3205233	0.000298483
696	3	0.003644874	0.002282387	2.17E-07	8.63E-07	2.29E-05	0.528839386	0.000137358	54.03874287	0.136030291	317.011891	7.51E-04
697	3	0.005454984	0.003864444	2.16E-07	7.00E-07	1.09E-05	0.487307698	0.000107428	38.09137119	0.200951087	295.6195246	0.000446825
698	3	0.003973672	0.002291353	1.54E-07	9.24E-07	2.68E-05	0.499135619	0.000145903	42.9830346	0.172309718	394.6108369	6.22E-04
699	3	0.004127788	0.002676503	1.83E-07	6.27E-07	1.15E-05	0.350438668	0.000198966	36.20585662	0.082436293	183.5624931	2.95E-04
700	3	0.004666347	0.00323937	2.16E-07	8.54E-07	1.68E-05	0.47820224	0.000248951	32.82736183	0.099772607	182.49047	3.68E-04
701	3	0.005346308	0.003765485	2.46E-07	9.44E-07	1.64E-05	0.562253059	0.000232718	31.36816742	0.123507893	195.3503836	0.000435525
702	3	0.005741645	0.00399825	2.00E-07	7.09E-07	2.39E-05	0.284151043	0.000299003	15.06452579	0.092759389	146.5315802	0.000247787
703	3	0.004662923	0.002324015	1.75E-07	7.57E-07	1.68E-05	0.381089541	0.000285705	25.86242244	0.068790844	166.8644833	1.85E-04
704	3	0.005106266	0.003002308	2.31E-07	9.22E-07	1.24E-05	0.509091009	0.00022367	38.72724409	0.110484944	210.8742487	0.000364235
705	3	0.004139354	0.00253824	1.97E-07	7.49E-07	1.96E-05	0.302090478	0.000187642	36.09136414	0.110667285	245.4346788	0.000496763
706	3	0.003564551	0.002532344	1.85E-07	7.01E-07	1.04E-05	0.561832678	0.000190149	51.69839569	0.07900913	183.8219068	3.13E-04
707	3	0.00562826	0.002286865	1.76E-07	9.17E-07	2.45E-05	0.574521109	0.000264624	19.47605006	0.083241877	198.974151	1.67E-04
708	3	0.003764686	0.003053887	1.78E-07	7.63E-07	1.48E-05	0.265728397	0.000171511	49.82968751	0.153915921	288.2974073	0.000826438
709	3	0.003010119	0.002813316	1.78E-07	6.71E-07	2.17E-05	0.488504366	0.000244304	40.02095532	0.069770238	151.2889489	0.000320203
710	3	0.005034344	0.002651852	1.95E-07	7.19E-07	2.37E-05	0.316698261	0.000284946	19.05545592	0.072130365	158.6621148	0.000131295
711	3	0.004903977	0.002783089	1.82E-07	7.60E-07	2.76E-05	0.201753375	0.000290632	19.16709456	0.090172073	185.7315448	0.000455558
712	3	0.005405713	0.003571155	2.14E-07	6.47E-07	2.42E-05	0.433906243	0.00011955	22.84017236	0.162844679	263.3939405	0.000302275
713	3	0.006390259	0.002461451	1.70E-07	6.15E-07	2.66E-05	0.346895444	0.000105652	15.89434733	0.150640785	332.184268	0.000179352
714	3	0.003699246	0.003008146	2.00E-07	9.46E-07	2.14E-05	0.563341201	0.000134203	59.1949909	0.197334379	355.952281	1.19E-03
715	3	0.005654551	0.003005378	2.32E-07	7.15E-07	2.76E-05	0.237037458	0.000206288	18.09095539	0.109395759	211.443632	0.000423645
716	3	0.004934177	0.002643594	2.04E-07	9.83E-07	1.74E-05	0.495804215	0.000105292	52.26518173	0.259072242	493.8108443	0.000823004
717	3	0.00429954	0.003330573	2.00E-07	9.43E-07	2.50E-05	0.405645742	0.000179583	40.29598836	0.181183175	304.7184287	0.000821845
718	3	0.005335025	0.003016488	2.23E-07	8.91E-07	1.39E-05	0.407446522	0.000190979	36.36173764	0.137551833	256.4716613	4.06E-04
719	3	0.003596343	0.00356388	1.67E-07	7.98E-07	1.52E-05	0.38284471	0.000224352	47.68778487	0.13115078	219.7404932	0.000588701
720	3	0.004021823	0.003068801	1.59E-07	8.25E-07	2.70E-05	0.415479004	0.000245498	29.48368049	0.112931886	213.7120351	0.000394093
721	3	0.005686468	0.003721365	2.05E-07	9.64E-07	2.11E-05	0.381105122	0.000271668	24.45517594	0.136946233	214.94853	0.000312264
722	3	0.003642464	0.00247443	2.11E-07	7.73E-07	2.21E-05	0.573409974	0.000147331	45.1198829	0.110854472	250.30666	5.40E-04
723	3	0.005813636	0.003351271	1.89E-07	8.59E-07	1.90E-05	0.237445925	0.000297994	20.55711962	0.115283706	199.8464143	4.18E-04
724	3	0.004873496	0.003387364	2.44E-07	8.53E-07	2.23E-05	0.260613095	0.000228706	30.03947153	0.131429741	224.7422996	0.000781623
725	3	0.003978673	0.003100285	1.74E-07	8.02E-07	2.60E-05	0.214709346	0.000232703	31.76989838	0.13269218	245.796612	0.001009733
726	3	0.003832119	0.002806246	2.42E-07	8.43E-07	1.44E-05	0.307167752	0.000169783	61.04399576	0.144802309	286.7920733	0.001066634
727	3	0.004541544	0.00375655	2.06E-07	7.30E-07	2.30E-05	0.235585052	0.000222081	26.38275068	0.127722708	205.2968072	0.000701889
728	3	0.004467222	0.003879905	2.42E-07	7.04E-07	1.53E-05	0.360763117	0.000256066	31.28618327	0.091565754	149.2447506	0.000364467
729	3	0.006545824	0.002904374	2.00E-07	7.49E-07	1.76E-05	0.487113978	0.000191617	18.10039772	0.102233969	205.0413291	0.000140124
730	3	0.005919805	0.002672264	1.96E-07	7.51E-07	1.13E-05	0.438517273	0.00029654	21.67254262	0.065203245	144.0298917	6.72E-05
731	3	0.004800547	0.003944021	2.19E-07	7.95E-07	1.71E-05	0.282477908	0.000186298	34.2747081	0.167226498	250.0648211	0.000815852
732	3	0.0051794	0.003915004	1.69E-07	9.08E-07	2.67E-05	0.452265228	0.000281663	21.34093318	0.129978139	198.7292364	0.000314835
733	3	0.005374378	0.003545205	1.77E-07	6.03E-07	1.54E-05	0.290056453	0.000206771	19.5894456	0.099265748	174.3594598	0.000146131
734	3	0.006649964	0.002225477	1.77E-07	7.92E-07	2.32E-05	0.453885092	0.000267189	13.68986187	0.071215267	177.486884	8.11E-05
735	3	0.006227362	0.003144841	1.99E-07	9.21E-07	1.88E-05	0.594984116	0.000109774	30.16991723	0.240265827	403.2988257	0.00048048
736	3	0.005996998	0.00315729	1.83E-07	8.37E-07	2.80E-05	0.547366454	0.000268589	15.08202804	0.090929939	171.0706035	0.000157564
737	3	0.003414549	0.003574621	1.91E-07	7.23E-07	1.05E-05	0.537451028	0.000242091	51.7090472	0.085790909	151.3944509	0.000460897
738	3	0.003199551	0.002491263	2.45E-07	6.44E-07	2.92E-05	0.552179278	0.000169077	38.87135833	0.075734389	179.0758257	0.000514005
739	3	0.004104118	0.003428897	1.55E-07	6.43E-07	2.72E-05	0.425010274	0.000184856	23.73931286	0.111096265	198.0696465	0.000312492
740	3	0.005930898	0.003921766	1.56E-07	6.48E-07	1.26E-05	0.264068343	0.000260544	17.44212216	0.101965915	163.8025578	0.000205311
741	3	0.005102121	0.003417184	2.49E-07	8.44E-07	1.58E-05	0.416284236	0.000210176	33.73485256	0.121651761	208.8420839	3.90E-04
742	3	0.006602065	0.002141857	2.48E-07	9.62E-07	2.88E-05	0.490621408	0.000234372	18.25172984	0.089101263	220.3495568	0.000167154
743	3	0.003373479	0.002270947	2.31E-07	9.38E-07	1.21E-05	0.328469502	0.000251179	75.62906404	0.098104902	232.8249101	0.000973713
744	3	0.00395295	0.0036792	1.92E-07	8.64E-07	1.07E-05	0.599026635	0.000248161	48.54893884	0.105960956	176.0474766	5.38E-04
745	3	0.004536589	0.003058513	2.28E-07	6.65E-07	2.80E-05	0.471723726	0.000162058	24.93929866	0.103989452	201.476261	3.27E-04
746	3	0.004836742	0.003328368	2.18E-07	6.97E-07	2.09E-05	0.562635464	0.000132846	28.72750302	0.134466074	235.5877128	3.74E-04
747	3	0.005290888	0.003690562	2.48E-07	9.19E-07	2.11E-05	0.307021208	0.000274621	27.39854379	0.124002869	197.7586784	5.65E-04
748	3	0.00676426	0.003980527	2.42E-07	6.15E-07	2.17E-05	0.218211791	0.000184201	14.0375335	0.127376858	196.1048779	0.000344265
749	3	0.006700857	0.003502692	1.56E-07	8.89E-07	1.57E-05	0.259732353	0.000292895	18.18147972	0.137305532	226.4002041	2.66E-04
750	3	0.005388814	0.002930337	1.91E-07	9.52E-07	1.45E-05	0.579040986	0.000208592	32.44545666	0.12541844	241.59979	0.000302964
751	3	0.005613363	0.002068194	1.89E-07	9.50E-07	1.78E-05	0.496442406	0.000249381	26.21346736	0.08851871	225.9171276	0.000187061
752	3	0.003919112	0.003847604	1.67E-07	9.32E-07	1.82E-05	0.336008753	0.000254067	44.25912886	0.163138413	248.3499933	0.000882018
753	3	0.006565341	0.003710853	1.63E-07	8.73E-07	1.30E-05	0.419979074	0.000182074	25.08034511	0.187026984	289.9145187	0.000273877
754	3	0.005207211	0.003545996	2.24E-07	9.63E-07	1.93E-05	0.577560438	0.000180161	33.72494115	0.160279033	258.3605495	0.00051387
755	3	0.003382459	0.003117495	1.82E-07	9.78E-07	2.24E-05	0.551612614	0.000192877	57.00930078	0.157121754	283.6277372	0.001096735
756	3	0.005930741	0.003178431	1.60E-07	6.09E-07	1.17E-05	0.275327454	0.000191031	19.59621846	0.105523905	200.5767262	0.000195031
757	3	0.003300503	0.002658133	1.73E-07	7.35E-07	2.10E-05	0.290891873	0.000293662	38.23706882	0.077617496	169.2132523	0.000523103
758	3	0.004600583	0.003981543	1.96E-07	9.94E-07	2.00E-05	0.415239761	0.000297601	33.93186388	0.136965076	203.8354545	0.00053006
759	3	0.003531586	0.002678406	2.23E-07	7.66E-07	2.85E-05	0.351758225	0.000114058	51.40915172	0.18427436	368.4445287	0.00133676
760	3	0.005260636	0.003513184	2.23E-07	7.52E-07	2.81E-05	0.556139238	0.000138604	23.60947787	0.150364257	247.5551284	0.000364706
761	3	0.004032703	0.002827314	1.50E-07	8.18E-07	1.69E-05	0.572874193	0.000229118	34.85232759	0.099521462	204.5875039	3.27E-04
762	3	0.005350833	0.002521206	2.40E-07	6.07E-07	1.46E-05	0.239851141	0.000243372	21.23765114	0.065551357	154.1614343	0.000219753
763	3	0.00586807	0.002479161	1.91E-07	7.16E-07	1.30E-05	0.453375721	0.00016196	25.49975419	0.104124767	236.81871	0.00016843
764	3	0.00309037	0.00324832	1.70E-07	7.59E-07	1.93E-05	0.288401743	0.000259672	48.29180549	0.107844211	197.3686224	0.001016627
765	3	0.004529544	0.003813575	1.62E-07	6.18E-07	2.38E-05	0.598624133	0.000159624	20.92480617	0.112881816	185.3652557	0.000271271
766	3	0.003735726	0.003110293	2.09E-07	8.00E-07	1.93E-05	0.303423531	0.000130554	55.64291027	0.201547018	357.375227	0.00159484
767	3	0.005889522	0.003992695	2.06E-07	8.57E-07	2.36E-05	0.346559616	0.000290562	18.53279136	0.116586689	177.3236875	0.000274596
768	3	0.004876887	0.002257079	1.58E-07	8.18E-07	2.34E-05	0.439329901	0.000268701	22.13788752	0.079449195	193.900714	0.000171624
769	3	0.003249604	0.003475291	1.65E-07	6.34E-07	1.10E-05	0.285316199	0.000116081	67.97794569	0.196006425	327.06726	1.75E-03
770	3	0.004554153	0.002575965	1.65E-07	8.54E-07	1.23E-05	0.556008963	0.000246896	35.70628632	0.088613188	195.8236526	0.000234373
771	3	0.004771641	0.002816173	1.91E-07	9.51E-07	2.05E-05	0.284614451	0.000125549	45.56913181	0.270352587	497.9453892	0.00138708
772	3	0.00367299	0.002709448	1.86E-07	8.21E-07	1.26E-05	0.341995124	0.000242078	52.57557288	0.101875253	214.3365436	0.000585614
773	3	0.005588321	0.002850566	2.26E-07	6.97E-07	1.38E-05	0.596485525	0.000130547	28.48588631	0.116303095	233.4982315	0.000253748
774	3	0.006898877	0.003844202	1.95E-07	6.81E-07	1.75E-05	0.560440313	0.000248633	12.6471866	0.07995941	134.6448718	0.000100296
775	3	0.006441813	0.003946578	1.65E-07	6.49E-07	1.39E-05	0.491270837	0.000151526	18.61242433	0.140498175	216.9589899	0.000157165
776	3	0.003893465	0.003194084	1.67E-07	8.30E-07	1.92E-05	0.202600796	0.000276588	36.71098616	0.123930474	223.8752596	0.00111204
777	3	0.004469645	0.002325474	1.58E-07	9.60E-07	1.86E-05	0.234814939	0.000209295	40.34909766	0.162783169	368.164504	0.000998648
778	3	0.005355583	0.002815771	2.11E-07	6.16E-07	1.10E-05	0.527810862	0.000191484	24.8684156	0.072083729	156.8821825	1.09E-04
779	3	0.005795408	0.00309989	1.70E-07	8.55E-07	1.09E-05	0.369721784	0.000244149	28.57795368	0.120275715	223.2346305	0.000245346
780	3	0.005063164	0.003822561	2.25E-07	9.85E-07	2.51E-05	0.38219887	0.000187618	33.55741415	0.200302221	296.5919173	0.000794846
781	3	0.005046331	0.00246722	1.94E-07	6.58E-07	2.05E-05	0.221985458	0.000180759	22.66112347	0.101649472	234.0147487	0.000452196
782	3	0.004457289	0.002197152	2.11E-07	6.89E-07	2.16E-05	0.498597888	0.000166102	28.84551352	0.081734053	209.5773401	2.31E-04
783	3	0.006126427	0.002238269	1.93E-07	6.58E-07	1.20E-05	0.274021811	0.000202735	20.85268672	0.080577686	203.14086	0.000171301
784	3	0.00590111	0.002077218	1.68E-07	9.39E-07	2.66E-05	0.395011049	0.000140792	25.93157789	0.181964268	442.167748	3.22E-04
785	3	0.005141743	0.002391005	2.41E-07	7.13E-07	2.90E-05	0.447164037	0.000236634	18.82297623	0.06599173	159.7583357	0.000151735
