Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
1166	36	12	0.000756185	0.002360659	3.02E-03	4.32E+03	1.07E+03	276.5211676	25428.25172	13317.20589	7664.218154
1167	36	9	0.00094501	0.001782785	2.07E-03	4.60E+03	8.63E+02	142.1619347	23647.30525	9662.203074	3770.037719
1168	3.00E+01	12	0.000729754	0.001431784	3.31E-03	1.67E+03	6.19E+02	313.7362158	8978.010155	6568.49302	7178.606204
1169	30	12	0.000860202	0.003732869	3.98E-03	1.28E+04	3.35E+03	975.2944715	72006.28265	38595.46214	23505.79734
1170	30	6	0.000807021	0.002427334	1.84E-03	7.88E+03	1.07E+03	127.6090634	31267.9198	9069.311707	2747.157113
1171	24	12	0.000836114	0.001903079	1.03E-03	9.60E+03	3.11E+03	1379.378133	53028.86603	33565.79598	28691.80558
1172	36	12	0.000808126	0.004895896	1.23E-03	5.48E+04	6.42E+03	670.4014965	325447.3422	77525.54903	19025.74304
1173	36	9	0.000959224	0.003423893	3.49E-03	9.76E+03	1.50E+03	206.6715956	49811.45813	16646.80813	5552.771118
1174	24	9	0.000748889	0.002834252	2.78E-03	1.09E+04	3.04E+03	942.214433	46369.44638	26508.66525	17744.70598
1175	30	6	0.000643529	0.003246637	2.19E-03	1.14E+04	1.25E+03	125.3430274	45190.15124	10546.79984	2713.436673
1176	24	9	0.000630494	0.003487024	1.58E-03	2.97E+04	6.26E+03	1266.828499	129514.5428	56043.23321	24257.07901
1177	2.40E+01	9	0.000652342	0.00209756	1.22E-03	1.03E+04	2.69E+03	759.8684934	44041.92017	23761.53478	14508.9029
1178	36	9	0.00052567	0.004644574	1.45E-03	3.26E+04	2.81E+03	233.2821758	167481.3197	30051.06867	6235.618836
1179	30	6	0.000514204	0.003364205	2.66E-03	1.05E+04	1.15E+03	110.3817692	41812.24148	9785.863693	2374.065576
1180	24	6	0.000645125	0.00329913	2.22E-03	1.78E+04	2.77E+03	361.4774119	61803.55485	20361.36575	6455.149571
1181	24	6	0.000961437	0.00384412	1.89E-03	3.12E+04	4.37E+03	525.4902312	108950.4911	31513.72531	9441.589113
1182	30	12	0.000861434	0.005311134	2.32E-03	5.21E+04	9.42E+03	1545.436225	299339.9821	109391.6602	37932.08068
1183	36	12	0.000664685	0.003680589	3.52E-03	1.10E+04	2.21E+03	416.9160946	65773.63113	27832.02534	11611.86816
1184	24	9	0.00055661	0.003229438	3.89E-03	1.09E+04	3.13E+03	1003.426705	46776.65516	27079.45641	18581.38065
1185	24	9	0.000756857	0.001624419	3.40E-03	2.76E+03	9.92E+02	461.1492699	11253.23377	8065.388993	8355.914434
1186	24	12	0.000840602	0.004708307	3.53E-03	3.15E+04	9.05E+03	3251.641433	178205.8035	99490.95719	67169.46555
1187	30	6	0.000567147	0.002418145	3.20E-03	4.31E+03	6.48E+02	83.08455049	17027.26658	5615.205434	1777.739835
1188	30	12	0.000527947	0.002247219	3.88E-03	3.29E+03	1.12E+03	484.2839303	17996.32184	12155.43745	11076.62475
1189	30	12	0.000557879	0.002649728	1.27E-03	1.34E+04	3.08E+03	730.990723	76025.03436	35843.34406	17757.55912
1190	30	9	0.000503439	0.00205397	1.99E-03	4.69E+03	1.07E+03	237.6718776	21660.0079	10570.31321	5359.194294
1191	30	9	0.000997478	0.002103455	1.18E-03	1.20E+04	2.33E+03	410.9757486	56411.48945	23201.77741	9529.395221
1192	30	6	0.0008065	0.00512218	3.44E-03	2.30E+04	2.13E+03	189.6204018	91354.31935	17762.31079	4133.225739
1193	36	6	0.000542952	0.001094076	1.76E-03	1.15E+03	1.79E+02	23.16129405	5220.85343	1781.511207	525.3270635
1194	30	9	0.000520558	0.002074675	3.05E-03	3.35E+03	8.58E+02	223.4994962	15359.18012	8339.974616	4970.027671
1195	30	6	0.000697082	0.00323533	2.76E-03	9.86E+03	1.17E+03	124.7722946	39030.82367	9965.644853	2702.793408
1196	24	6	0.000746065	0.004290088	1.30E-03	4.83E+04	5.46E+03	536.4483502	171070.4713	38705.31629	9610.981428
1197	30	9	0.00093447	0.003742653	1.62E-03	2.84E+04	4.28E+03	573.0657653	132789.369	41853.1403	13307.21067
1198	36	6	0.000953231	0.002282619	2.53E-03	4.64E+03	5.78E+02	64.23707776	20877.28782	5498.100667	1560.118211
1199	2.40E+01	9	0.000591694	0.004766828	1.78E-03	6.08E+04	1.10E+04	1752.093372	275785.0247	99417.84406	33630.86467
1200	36	12	0.000856155	0.00435612	3.77E-03	1.67E+04	3.07E+03	519.9998493	99378.26611	38647.33822	14625.17613
1201	30	12	0.000998733	0.002687499	1.23E-03	1.72E+04	3.90E+03	912.7011898	97613.92995	45445.98768	22590.6615
1202	36	9	0.00090639	0.002489623	3.58E-03	4.73E+03	8.87E+02	151.3554446	24144.07383	9940.941648	4038.936864
1203	36	9	0.000796693	0.003025365	1.50E-03	1.36E+04	1.75E+03	206.6744894	69045.49733	18968.12893	5530.935526
1204	30	12	0.000577885	0.004066022	3.43E-03	1.76E+04	4.22E+03	1058.961815	101174.5895	49274.86095	25529.77692
1205	36	9	0.000637677	0.003163745	2.12E-03	1.07E+04	1.43E+03	168.9521035	54755.19946	15749.86701	4496.993594
1206	36	12	0.000779565	0.002824671	2.50E-03	7.87E+03	1.67E+03	348.8872355	46655.23064	21067.83808	9782.456154
1207	36	6	0.000931702	0.002842093	3.00E-03	5.61E+03	6.36E+02	68.33697134	25076.28523	6072.512152	1672.52753
1208	24	6	0.000682451	0.001124721	2.93E-03	1.66E+03	4.47E+02	123.0674117	5586.273524	3264.607971	2192.203657
1209	30	6	0.000569143	0.005107159	1.10E-03	3.60E+04	2.50E+03	194.8496525	143021.4593	20338.61158	4241.03033
1210	3.60E+01	12	0.000768915	0.001669034	3.55E-03	1.89E+03	5.58E+02	187.5717668	10992.99394	6768.592664	5105.901046
1211	36	9	0.000877073	0.004606338	1.99E-03	2.80E+04	2.87E+03	285.009174	141690.9695	30726.54593	7683.172063
1212	30	9	0.000930576	0.004315598	1.83E-03	3.60E+04	5.08E+03	629.9072458	168682.5765	49460.83987	14616.93055
1213	2.40E+01	9	0.000626647	0.003973444	2.62E-03	2.70E+04	6.13E+03	1381.201898	118312.5709	54992.80313	26286.89796
1214	24	12	0.000710463	0.005546942	1.63E-03	9.64E+04	2.05E+04	4291.559494	564277.4464	229967.4416	90207.65636
1215	30	9	0.000643117	0.004156638	3.00E-03	2.09E+04	3.47E+03	500.9650143	99000.24354	34671.00083	11485.81963
1216	30	12	0.0006219	0.003816437	1.78E-03	2.65E+04	5.42E+03	1065.966076	152174.1179	63393.16589	26015.94406
1217	36	6	0.000526342	0.003956683	2.20E-03	9.58E+03	6.78E+02	55.54516514	42414.62133	6493.831743	1371.479765
1218	36	12	0.000801165	0.00295494	3.34E-03	6.86E+03	1.55E+03	348.9879635	40583.71313	19403.08588	9735.552074
1219	24	6	0.000831484	0.003072595	1.31E-03	2.41E+04	3.49E+03	434.610123	83980.23301	25215.41298	7803.12379
1220	36	9	0.000944834	0.004825131	3.78E-03	2.00E+04	2.43E+03	267.570465	101763.4061	26585.94634	7209.747827
1221	24	9	0.000616851	0.002188424	1.72E-03	8.31E+03	2.33E+03	732.4269455	35230.03001	20310.79481	13795.60951
1222	36	9	0.00067816	0.004240392	2.90E-03	1.71E+04	2.04E+03	214.1426097	87664.86797	22313.3886	5720.610833
1223	30	6	0.000907015	0.005560041	3.53E-03	2.71E+04	2.44E+03	217.3775696	107287.2848	20231.69787	4747.15056
1224	3.60E+01	12	0.000691352	0.005855101	2.90E-03	4.39E+04	5.98E+03	694.5669038	267261.0334	74709.23008	19592.85067
1225	24	12	0.000794976	0.005271245	2.24E-03	6.38E+04	1.52E+04	3939.349706	367056.5432	170354.1679	82529.95996
1226	30	9	0.000865142	0.002781074	3.04E-03	8.14E+03	1.76E+03	364.9574252	37706.48615	17493.52401	8406.324236
1227	2.40E+01	6	0.000745361	0.004490076	2.03E-03	4.00E+04	4.96E+03	516.3434767	141121.5117	35685.39015	9240.400726
1228	24	9	0.000534433	0.003058128	2.79E-03	1.26E+04	3.39E+03	988.2708177	54227.7232	29704.53412	18490.88892
1229	30	9	0.00089952	0.004430577	3.74E-03	2.13E+04	3.67E+03	562.5503964	99612.73574	36505.9941	12971.52348
1230	36	6	0.000856616	0.001067039	2.92E-03	1.48E+03	2.24E+02	27.24099321	6845.408942	2228.842498	628.668319
1231	3.00E+01	9	0.000658653	0.005807449	2.89E-03	5.04E+04	6.54E+03	710.7750016	245069.5535	64612.5019	16363.59236
1232	24	12	0.000824948	0.001939297	3.80E-03	3.30E+03	1.40E+03	1002.502102	17301.87837	13717.71859	19136.22376
1233	30	9	0.000609366	0.001217123	1.77E-03	1.99E+03	5.40E+02	156.2553148	9092.607801	5275.229022	3536.634731
1234	36	6	0.000633723	0.002330659	2.41E-03	3.65E+03	4.04E+02	42.8924543	16316.20865	3928.385784	1034.490527
1235	3.60E+01	6	0.000975057	0.001240089	3.94E-03	1.66E+03	2.54E+02	31.14208742	7672.991199	2532.629906	730.0772869
1236	36	6	0.000550286	0.001325518	1.37E-03	1.89E+03	2.57E+02	30.17955154	8511.772945	2507.710776	700.7497262
1237	24	12	0.000523211	0.005878806	3.57E-03	5.66E+04	1.45E+04	4216.615742	352297.1146	167275.4096	87863.26923
1238	30	12	0.000777474	0.003852843	1.91E-03	2.62E+04	5.45E+03	1104.875848	149271.7772	63442.94445	27044.71575
1239	3.60E+01	6	0.000956085	0.002285843	1.53E-03	6.47E+03	7.50E+02	83.05025604	29088.17264	6917.257141	2014.345354
1240	30	6	0.000592445	0.004273222	1.59E-03	2.33E+04	1.91E+03	159.73438	92593.98907	15772.46771	3468.442898
1241	30	9	0.000631377	0.002899195	3.51E-03	7.17E+03	1.58E+03	332.6505005	33253.04148	15655.31305	7534.423198
1242	3.00E+01	9	0.000916274	0.001120627	3.04E-03	2.11E+03	5.72E+02	162.8208915	9757.252484	5670.633398	3746.585511
1243	36	9	0.000897187	0.003050968	2.29E-03	1.04E+04	1.53E+03	201.8450823	53277.99456	16857.53561	5411.963526
1244	30	12	0.000846014	0.001881507	2.77E-03	3.60E+03	1.17E+03	479.7011798	19826.88853	13027.78978	11422.63565
1245	24	6	0.000640714	0.002680802	3.57E-03	7.18E+03	1.47E+03	270.2919928	24479.40512	10898.32749	4793.283094
1246	36	9	0.000574788	0.001629444	1.69E-03	2.78E+03	5.34E+02	94.28560182	14158.11058	5978.99522	2461.966146
1247	36	9	0.000682194	0.004436026	1.11E-03	3.53E+04	3.03E+03	267.6537336	177923.2287	31888.71373	7199.352972
1248	30	6	0.00090051	0.001424497	2.98E-03	2.66E+03	4.93E+02	76.13861724	10669.35897	4347.001984	1635.739396
1249	24	6	0.000900205	0.001033413	2.12E-03	3.14E+03	7.24E+02	152.3657503	10981.75608	5508.843698	2772.623604
1250	30	9	0.000812707	0.005792503	2.52E-03	5.61E+04	7.01E+03	746.5990922	266531.8845	68161.71539	17247.96968
1251	36	12	0.00086807	0.00207695	1.64E-03	6.25E+03	1.39E+03	307.1144649	37079.45419	17517.79236	8687.095217
1252	36	9	0.000537575	0.00103826	1.30E-03	1.51E+03	3.26E+02	66.22361832	7687.841623	3657.677627	1697.751953
1253	30	9	0.000561542	0.004980556	2.75E-03	3.55E+04	5.03E+03	597.9821362	172873.6968	50250.68688	13729.67501
1254	3.60E+01	6	0.000780305	0.003708819	2.12E-03	9.52E+03	8.06E+02	77.66613437	42018.29593	7612.861887	1920.14488
1255	36	12	0.00052167	0.005278835	1.32E-03	6.04E+04	6.70E+03	636.2271358	372146.0529	82138.52412	17946.01318
1256	24	6	0.000765378	0.004349837	2.28E-03	3.44E+04	4.52E+03	497.5462374	120697.5503	32731.57227	8905.828175
1257	3.60E+01	12	0.000834073	0.001410092	3.76E-03	1.54E+03	4.67E+02	164.5061286	8938.667851	5657.429526	4485.262413
1258	24	6	0.000708347	0.003201441	3.46E-03	1.17E+04	2.14E+03	336.9978819	40154.88535	15809.0157	6006.239961
1259	24	9	0.000652094	0.001765765	2.69E-03	3.56E+03	1.22E+03	515.7187189	14660.9508	10045.07939	9401.184285
1260	24	9	0.00088046	0.004216341	3.61E-03	2.47E+04	5.95E+03	1472.724874	106544.2136	52843.70034	28044.87192
1261	24	12	0.000767038	0.005484465	1.49E-03	1.01E+05	2.11E+04	4289.603799	586316.2132	234887.3766	90178.78856
1262	36	6	0.000910334	0.002008779	3.39E-03	2.97E+03	4.12E+02	48.49042711	13451.26076	4027.617757	1171.604146
1263	30	12	0.000643871	0.003557823	1.94E-03	2.05E+04	4.48E+03	980.8409497	116752.886	52274.89699	23879.52252
1264	24	9	0.000508487	0.003757547	1.73E-03	3.29E+04	6.82E+03	1335.143483	146979.1665	61817.37493	25507.50319
1265	36	6	0.000748778	0.002597239	1.12E-03	7.49E+03	7.40E+02	77.41664425	33195.89556	6840.500301	1873.721473
1266	36	6	0.000707635	0.001623139	2.49E-03	2.10E+03	2.98E+02	35.92121694	9466.110676	2929.992633	851.1867941
1267	24	9	0.000884443	0.004103028	2.15E-03	3.62E+04	7.61E+03	1540.702792	157030.7153	67896.2797	29616.23196
1268	3.60E+01	6	0.000790015	0.001606898	2.58E-03	2.29E+03	3.28E+02	39.16422846	10371.74708	3209.544104	932.1931359
1269	36	6	0.000844771	0.002585808	3.56E-03	3.98E+03	4.82E+02	53.49703577	17854.84335	4688.045624	1304.791612
1270	3.60E+01	9	0.000776536	0.002822986	2.28E-03	8.27E+03	1.25E+03	170.1270252	42204.6401	13882.69052	4544.96765
1271	3.00E+01	12	0.000911079	0.002851027	3.81E-03	6.92E+03	2.06E+03	727.5088186	38498.14007	23241.31128	17400.32324
1272	3.00E+01	9	0.000758795	0.003580376	1.04E-03	3.45E+04	4.58E+03	538.8523671	161469.0298	44288.14954	12486.68985
1273	3.60E+01	6	0.000786528	0.002474732	1.06E-03	7.46E+03	7.69E+02	82.22904608	33170.57445	7058.527569	1986.72036
1274	36	6	0.000673139	0.005703332	1.91E-03	1.79E+04	1.12E+03	92.67143731	78259.72598	10585.56694	2337.234189
1275	30	12	0.00099626	0.005384609	1.67E-03	7.18E+04	1.17E+04	1678.639544	411235.7673	133783.9781	41352.27756
1276	30	6	0.000922646	0.00255049	1.15E-03	1.31E+04	1.64E+03	185.176739	52256.47256	13455.80671	3931.396885
1277	30	6	0.000711211	0.005037716	1.43E-03	3.30E+04	2.52E+03	212.2399828	130687.1473	20559.40989	4622.856904
1278	36	6	0.000644209	0.005819377	1.93E-03	1.82E+04	1.12E+03	90.04501838	79762.09167	10551.33748	2272.066655
1279	36	6	0.000658817	0.00144565	3.54E-03	1.22E+03	1.97E+02	26.93600683	5501.648557	1979.886496	626.0483738
1280	24	12	0.000847843	0.003605504	3.27E-03	1.65E+04	5.35E+03	2353.677702	91828.43959	57429.89773	47967.63527
1281	36	9	0.000813311	0.003337975	2.67E-03	1.08E+04	1.53E+03	193.7454748	55044.01733	16867.66646	5190.720344
1282	24	9	0.000582394	0.003470877	3.13E-03	1.61E+04	4.15E+03	1142.119215	69466.0011	36679.15049	21472.31176
1283	30	6	0.000713935	0.00343563	3.21E-03	1.02E+04	1.21E+03	128.4456958	40227.50704	10314.53135	2784.008574
1284	24	6	0.000861903	0.005378165	1.77E-03	6.54E+04	7.03E+03	662.3931198	232622.329	49671.14283	11869.46724
1285	30	9	0.000882474	0.001934855	3.42E-03	3.59E+03	9.33E+02	252.9524507	16499.3181	9197.304839	5798.238799
1286	36	6	0.000555847	0.004856204	2.25E-03	1.33E+04	8.55E+02	67.27322158	58566.28718	8151.393559	1678.825168
1287	24	9	0.000778122	0.003266086	3.88E-03	1.18E+04	3.34E+03	1055.493922	49993.41279	28935.58381	19766.43672
1288	3.00E+01	9	0.000917989	0.002082417	1.07E-03	1.18E+04	2.25E+03	392.30449	55197.04858	22391.88536	9096.757089
1289	3.00E+01	6	0.000580828	0.001553693	1.13E-03	4.02E+03	6.09E+02	78.89646803	15954.51991	5222.915882	1681.743228
1290	24	9	0.000985068	0.00446137	3.59E-03	2.92E+04	6.80E+03	1600.716499	126078.6994	60507.18379	30611.60879
1291	36	9	0.000573442	0.001250427	2.19E-03	1.36E+03	3.12E+02	69.50226506	6895.276289	3475.070409	1780.474756
1292	24	9	0.000707033	0.002817136	2.39E-03	1.21E+04	3.25E+03	951.381437	51525.57859	28459.58454	17975.53196
1293	24	9	0.000931997	0.002212296	2.54E-03	7.46E+03	2.23E+03	778.3046598	31461.13	19358.3691	14800.11954
1294	24	6	0.00099111	0.005335586	3.69E-03	4.02E+04	5.44E+03	616.426709	140929.2706	39452.22759	11051.51603
1295	30	12	0.00074796	0.002423323	2.64E-03	6.02E+03	1.77E+03	618.1865046	33536.80098	20062.85086	14765.5385
1296	30	6	0.000963761	0.002260078	3.93E-03	4.38E+03	7.48E+02	108.7156897	17380.47873	6518.877657	2354.989277
1297	24	9	0.000924536	0.003749595	3.79E-03	1.77E+04	4.60E+03	1287.171448	75443.07481	40495.8887	24421.29881
1298	24	6	0.000783245	0.003438903	1.89E-03	2.30E+04	3.38E+03	420.8831054	80016.83085	24597.27232	7551.318084
1299	24	9	0.000522973	0.002315011	3.10E-03	5.57E+03	1.78E+03	674.414836	23263.98585	14927.93046	12278.66655
1300	30	12	0.000753206	0.001070985	2.20E-03	1.62E+03	5.73E+02	269.6120354	8838.779171	6261.003069	6366.113116
1301	30	12	0.000962731	0.003034506	3.52E-03	8.77E+03	2.47E+03	806.872472	49044.96738	28229.80316	19471.92068
1302	30	9	0.000694599	0.002690529	1.26E-03	1.48E+04	2.51E+03	383.3317244	68897.74643	24842.39422	8864.01239
1303	30	9	0.000937997	0.005303055	1.77E-03	5.96E+04	7.17E+03	762.1985649	280072.6569	68858.40829	17677.63099
1304	36	6	0.000673845	0.002120195	2.92E-03	2.77E+03	3.48E+02	39.64802488	12438.25373	3419.019743	951.484408
1305	24	6	0.000674492	0.001440924	1.26E-03	4.86E+03	1.03E+03	198.3105866	16682.34763	7683.965776	3575.29353
1306	36	6	0.000833643	0.001842942	3.38E-03	2.38E+03	3.43E+02	41.45591879	10783.35365	3373.716156	994.406755
1307	30	9	0.000735588	0.003672271	3.92E-03	1.23E+04	2.41E+03	436.9256611	57184.3348	24074.73141	9984.022576
1308	24	6	0.000774493	0.002729143	2.69E-03	1.01E+04	1.90E+03	314.7111125	34739.51587	14088.92978	5641.119687
1309	30	9	0.000658757	0.002053576	1.87E-03	5.49E+03	1.22E+03	266.2249563	25410.657	12176.19372	6097.558744
1310	36	6	0.000915181	0.004457961	1.63E-03	1.46E+04	1.20E+03	119.1513734	64019.17354	11075.51948	2939.240845
1311	30	9	0.000815454	0.004804893	1.16E-03	6.25E+04	7.01E+03	704.8856656	294027.5968	66692.63811	16335.6275
1312	3.60E+01	9	0.000555962	0.004526621	2.18E-03	2.40E+04	2.43E+03	221.0871369	123926.3742	26318.29055	5896.923379
1313	30	9	0.000958569	0.005830935	2.91E-03	5.19E+04	6.84E+03	774.7752299	244539.3122	66551.77861	17936.17505
1314	30	9	0.000907829	0.002706026	2.60E-03	9.01E+03	1.89E+03	378.0855612	41808.5551	18850.02088	8751.062775
1315	24	12	0.000662094	0.005122892	2.48E-03	5.37E+04	1.34E+04	3737.561482	313058.2295	150958.8372	78074.49492
1316	36	12	0.000928557	0.002442465	1.36E-03	1.07E+04	2.09E+03	390.7436653	63502.41335	26318.79284	11088.6502
1317	2.40E+01	9	0.000592222	0.001588834	3.29E-03	2.30E+03	8.50E+02	411.1717313	9273.213365	6767.467832	7257.615353
1318	36	9	0.000945686	0.001428381	1.00E-03	6.59E+03	1.11E+03	155.8572557	34136.80083	12072.28022	4061.309573
1319	36	9	0.000526884	0.001955907	1.85E-03	3.63E+03	6.43E+02	102.5326753	18537.54307	7185.446159	2675.871654
1320	30	6	0.000684853	0.004731434	2.49E-03	2.30E+04	2.01E+03	172.4726893	91431.72293	16710.71801	3751.380245
1321	36	9	0.000963366	0.004996791	1.13E-03	4.66E+04	4.09E+03	392.1392589	233237.8493	42407.04758	10521.29139
1322	2.40E+01	12	0.000794099	0.002524963	1.22E-03	1.56E+04	4.67E+03	1810.453861	86868.10845	50901.79013	37608.58777
1323	24	12	0.000813736	0.004271255	2.49E-03	3.28E+04	9.05E+03	3028.429051	185608.8773	99836.47095	62883.75049
1324	3.60E+01	6	0.000833553	0.003078665	1.18E-03	9.79E+03	9.29E+02	97.26777285	43243.5865	8520.806146	2364.587061
1325	36	9	0.000916054	0.00135272	3.43E-03	2.01E+03	4.47E+02	92.17476948	10323.57143	5038.344681	2420.616331
1326	24	9	0.000630164	0.005545935	3.74E-03	4.87E+04	1.01E+04	1954.603042	222721.5362	92224.28606	37337.34537
1327	36	12	0.00069724	0.005751732	3.73E-03	3.43E+04	5.16E+03	669.9802973	208610.4437	65084.76507	18859.27019
1328	24	9	0.000980062	0.004579135	3.01E-03	3.64E+04	7.93E+03	1688.645182	157927.2115	70770.00834	32408.51299
1329	24	12	0.000651205	0.00435347	3.15E-03	2.78E+04	8.08E+03	2963.75137	158510.4101	89004.67935	60998.51839
1330	24	9	0.000937271	0.003393562	2.10E-03	2.31E+04	5.39E+03	1282.680927	99262.41848	47928.48771	24667.56024
1331	30	12	0.000857239	0.003096801	3.93E-03	8.06E+03	2.32E+03	784.4033296	44943.41786	26371.3934	18748.09848
1332	36	6	0.000559838	0.001549606	3.06E-03	1.31E+03	1.98E+02	25.93923261	5896.763668	1980.067484	600.3454301
1333	24	9	0.000734942	0.002908792	2.59E-03	1.23E+04	3.33E+03	980.9556611	52580.31542	29152.20137	18531.30938
1334	30	9	0.000667437	0.005430747	2.09E-03	5.44E+04	6.63E+03	683.5327347	261397.7674	64641.65686	15758.67515
1335	36	9	0.000765033	0.004331695	2.41E-03	2.09E+04	2.33E+03	237.8624092	106390.1837	25265.06419	6388.274526
1336	24	6	0.000618733	0.005448476	2.98E-03	4.72E+04	5.73E+03	566.7515691	172265.3495	41791.0092	10099.90108
1337	3.60E+01	9	0.000752839	0.003542285	3.97E-03	8.77E+03	1.34E+03	180.0392702	44856.27292	14923.6475	4792.470834
1338	36	9	0.000620901	0.001171772	2.60E-03	1.17E+03	2.81E+02	66.03920233	5946.955456	3117.33772	1687.988086
1339	36	9	0.000862468	0.00421092	3.36E-03	1.56E+04	2.01E+03	231.8768324	79657.77536	22090.82009	6229.861899
1340	36	9	0.000697528	0.003492434	3.92E-03	8.42E+03	1.29E+03	172.5025705	43116.92747	14364.41379	4577.224686
1341	36	12	0.000549199	0.005328561	2.25E-03	4.19E+04	5.56E+03	625.3115259	258985.106	69813.66858	17605.04258
1342	36	12	0.000865831	0.003465568	3.98E-03	8.90E+03	1.92E+03	408.8586169	52758.48501	24199.18396	11437.95672
1343	30	12	0.000703832	0.005189667	1.23E-03	8.15E+04	1.22E+04	1552.032951	473058.9516	139578.0386	38125.35074
1344	36	9	0.000737778	0.001982832	2.41E-03	3.64E+03	6.93E+02	120.4192148	18568.25909	7763.158556	3185.516408
1345	30	12	0.000977709	0.004072824	2.51E-03	2.47E+04	5.39E+03	1186.307625	139976.7723	62754.43326	29092.4712
1346	30	9	0.000748562	0.003850016	1.55E-03	3.00E+04	4.27E+03	528.4909823	140545.8551	41715.63803	12224.71041
1347	30	9	0.000998117	0.003684033	1.64E-03	2.77E+04	4.27E+03	588.6949217	129666.0528	41834.87796	13678.69297
1348	30	12	0.000661526	0.005415409	2.87E-03	4.51E+04	8.58E+03	1507.4588	264233.4481	101376.13	36848.39247
1349	30	12	0.00056161	0.00509947	2.46E-03	4.36E+04	8.20E+03	1415.298862	258362.5009	97481.26598	34578.83625
1350	36	12	0.000898942	0.004884503	2.84E-03	2.87E+04	4.46E+03	613.8339795	171004.9425	55630.61829	17370.29416
1351	24	9	0.000557068	0.005165614	2.40E-03	5.84E+04	1.10E+04	1862.914438	270881.3462	101103.1241	35705.17792
1352	2.40E+01	9	0.0007061	0.001887221	3.35E-03	3.57E+03	1.24E+03	540.0915699	14639.86055	10171.08082	9800.277446
1353	2.40E+01	6	0.000618299	0.003416182	2.85E-03	1.57E+04	2.59E+03	356.0306558	54724.19223	19131.51944	6339.514432
1354	3.00E+01	9	0.000666139	0.001761874	2.75E-03	2.85E+03	7.54E+02	209.2482701	13039.90233	7358.095768	4720.878567
1355	24	9	0.00059062	0.003042133	1.87E-03	1.77E+04	4.26E+03	1052.409242	76523.40468	37874.02901	19989.29514
1356	24	9	0.000903408	0.005822009	1.35E-03	1.28E+05	1.90E+04	2344.419094	572590.6912	164757.8899	45177.90286
1357	3.00E+01	9	0.000787342	0.005046591	3.12E-03	3.38E+04	5.00E+03	632.5349595	159986.1437	49423.18048	14579.46477
1358	24	6	0.00069866	0.002378208	1.39E-03	1.24E+04	2.09E+03	306.2790511	42607.37646	15374.91865	5500.883633
1359	24	9	0.000706289	0.001584926	2.43E-03	3.29E+03	1.12E+03	481.4764318	13560.62486	9338.823579	8863.760772
1360	24	6	0.000644365	0.004282332	1.24E-03	4.88E+04	5.34E+03	503.5219156	173869.6596	37942.32465	9004.837353
1361	30	6	0.000744448	0.003047673	3.19E-03	7.93E+03	1.04E+03	119.8721297	31364.79364	8901.862604	2596.643521
1362	24	6	0.000995063	0.00544424	1.80E-03	6.74E+04	7.41E+03	724.1324034	239315.7396	52229.85557	12988.68422
1363	30	9	0.000991522	0.004226872	3.07E-03	2.28E+04	3.84E+03	576.40127	106603.2735	38040.73654	13354.96706
1364	36	12	0.000585794	0.002063815	1.73E-03	4.62E+03	1.06E+03	244.9829694	27329.7958	13270.15527	6784.181137
1365	36	9	0.000815456	0.003852632	2.59E-03	1.54E+04	1.94E+03	220.2962577	78306.64831	21176.43427	5915.057875
1366	24	6	0.000917051	0.001975659	3.84E-03	4.36E+03	1.03E+03	234.5663525	14784.98878	7653.126696	4223.227998
1367	30	6	0.000651414	0.005604509	2.40E-03	3.19E+04	2.47E+03	194.9268636	127355.6962	20362.38032	4241.904645
1368	24	9	0.000573731	0.003147908	1.40E-03	2.49E+04	5.40E+03	1133.337944	108763.2421	48293.52106	21668.73349
1369	36	12	0.000904012	0.005948244	3.92E-03	3.64E+04	5.48E+03	718.4191839	218345.883	68494.40779	20302.00769
1370	36	9	0.000965917	0.005708493	2.76E-03	3.62E+04	3.53E+03	333.7505861	183578.1843	37724.95376	9021.142493
1371	30	6	0.000667676	0.003662648	2.11E-03	1.51E+04	1.51E+03	143.0117946	59966.04885	12645.03985	3102.73935
1372	30	6	0.000523121	0.003309049	2.31E-03	1.11E+04	1.18E+03	112.1029048	44305.89174	10022.89894	2414.497555
1373	36	9	0.000854557	0.005331701	2.19E-03	3.56E+04	3.34E+03	307.48166	180076.8593	35614.80404	8297.228082
1374	36	6	0.000980989	0.003035175	2.42E-03	7.35E+03	7.91E+02	83.89668863	32786.99581	7422.075537	2052.129773
1375	3.00E+01	6	0.000561174	0.00331067	2.44E-03	1.08E+04	1.18E+03	114.8483716	43014.6156	10011.93455	2477.379761
1376	24	12	0.000858777	0.004395595	3.09E-03	2.95E+04	8.47E+03	3050.378025	165960.5308	92944.94299	63070.83045
1377	30	12	0.000871699	0.005810953	2.82E-03	5.59E+04	1.02E+04	1670.062594	322510.4645	118230.9195	40962.95146
1378	2.40E+01	9	0.000867114	0.002919417	2.36E-03	1.41E+04	3.69E+03	1042.916845	60294.69202	32557.87165	19900.0587
1379	36	6	0.000743535	0.00379604	2.11E-03	9.75E+03	7.95E+02	74.9458985	42988.37279	7521.269749	1856.485464
1380	36	6	0.000632815	0.002174598	2.31E-03	3.30E+03	3.81E+02	41.31589946	14777.71543	3706.135461	992.5479405
